review_id,date,content,author
UR114831903,2011-28-June,We booked our room through Hotels.com and when we arrived the hotel could not locate the booking. They would not give us another room even though they had availability and made us wait in the lobby for 45-min until they finally located the reservation. They then said they were going to move us to a smoking room and I showed them on my iphone that we had booked a non-smoking room. They said they would not guarantee room type through third parties and if we wanted a non-smoking room it would cost an additional $30 per night. We paid the "upgrade" after they advised they would not give us any other options. It was also clear that the staff had some battle going on as they were not nice with the people checking in or the people that came to the front desk for assistance. The room we received was nice however we had other options available at the price they charged. Parking was also $27 per night. There are enough hotels in the area that you do not have to stay here. All in all the trip to Spokane from Seattle was great.,jasonrt
UR122184625,2011-28-December,These people nickle and dime you. Over $50 in hidden fees. $30 parking $1.00 to make a local phone call Seattle tax hotel tax tourist fee??? $10 continental breakfeast ( which is just a dried out muffin terrible coffee and a 1/2 cup of juice.) Then to top it off the "hostess" was nothing but attitude. The couch in our room had a big hole in it the floor was all stained and we will never stay here again.,Luke C
UR115600733,2011-21-July,Reservations made one month earlier not honored. Staff aloof and inflexible. Property appears well past its prime with renovations grossly needed. Restaurant sub-par for Seattle. Best quality was the location which I rate as good but overall this is a place to avoid in my opinion.,TinyMan1
UR120797770,2011-19-November,I emailed ahead asking for early check in because I was arriving in town by 9:00 AM. They said they could not promise me a room which is to be expected. I arrived at the hotel asked if a room was available as we had our luggage and heavy bags with us. I was then told by a lady at the front desk that our type of room was not available but if we wanted to upgrade there would be a room available. I asked how much and was told $50/ night. Totally not worth it so decided to pass. She then tried to put us in a different room. She made a comment about it being for a king bed when we reserved two double beds. I corrected her and she was then arguing with me about it saying that the rate I paid was not enough for the double bed room. I pulled out my confirmation showing my reservation and she still didn't want to put me in a double bed room. The concierge said he would lock our bags in a closet which we appreciated. I had returned to retrieve something out of my suitcase and one the room they were stored in smelled horribly of natural gas two the concierge came in the room with me and proceeded to hit on me and tried to get me to go out with him that night. Not the end of the world by any means but very uncomfortable in a closed up small storage closet. The window of our room faced a cement wall. We did not receive any daylight at all as ithe cement wall blocked out all the light. The room smelled terribly of smoke whenever someone in a room around us was smoking. The smell was so overwhelming that it smelled like someone in our room as smoking. Aside from the dark and smoke smell the room was decent and comfortable. The hotel was in a good location with a short walk to each Pike's Market and the Space Needle. There was a (although quite expensive) grocery/wine store right across the street. Checkout went quick and easy.,hlovestraveling
UR113394864,2011-14-June,We arrived at the Hotel for a one night stay prior to taking a cruise. Difficult to find anything positive about this hotel. Reception run down and 'tatty' looking. Despite the presence of a concierge/porter there was no offer to help with our bags. As soon as we entered our assigned room we were amazed - and not in a positive way. The bathroom was so small that the washbasin was in the room - even the smallest cabin on the ship (144 sq ft.) managed to get this in the bathroom. The room was dirty with paint peeling off the walls and the sheets were rumpled and appeared not to have been changed since the last occupant. We immeditely booked another hotel by phone and left informing reception of our dissatisfaction. Even if we had been offered another room we would have not stayed there under any circumstances. I am not usually so negative about reviews but this was the worst place for it's star rating we have ever been in. The 'additional details/ratings' are so sketchy as th hotel was in our opinion so bad we did not actually stay there.,stuart38
UR82612182,2010-8-October,We arrived at the Warwick Hotel on September 24 2010 for a weekend stay. Staff was all very friendly and helpful but room was a tremendous disappointment. Very dated uncomfortable beds and not up to standard for cleanliness. Our "Space Needle" view room also overlooked the roof of the theatre next door and all its HVAC units - not attractive at all but Space Needle was in the distance. Worst part was the noise from the street both nights we stayed - people yelling and whistling; honking horns; etc. until after 3am both nights. It was reasonably convenient to most sites but in the middle of the monorail route - would have been better to stay on one end or the other to make travel easier. I would not stay here again.,Joni29
UR58082514,2010-8-March,My husband and I took a last minute trip to Seattle and found a low rate for the Warwick on Hotels.com. I had read mixed reviews before we left but being that it was noted as a 3 1/2 star hotel in a great location we decided to check it out. We were uncomfortable from the first moment we walked in. The lobby elevators and room were a mix of mold body odor and smoke smells. The location was not as great as we expected - most other downtown hotels (Westin Sheraton Marriott) are closer to Pike Place Market Aquarium Pier 59 Pioneer Square etc. The bathroom floor and shower tiles were cracked and the grout was covered in mold. The worst part was that there was not a mattress pad on the bed and the sheets were very thin so you felt like you were sleeping directly on an old mattress. We asked for extra sheets each night to cover the bed and give it more padding just so we could sleep. This hotel is older poorly maintained and overall disappointing. My suggestion - get a 4-star hotel on Hotwire.com in the downtown/Pike Place area. It probably won't cost much more.,Emily L
UR52898740,2010-8-January,Saw the good reviews for this hotel on tripadvisor and wanted to give it a try. Maybe my hope was too high. Positive : 1. Complimentary high internet service 2. Lobby and the bathroom on the second floor of the lobby are nice. Negative: 1. Parking is US$27/night. TWENTY SEVEN USD!!!!!!!!! 2. There's NO fan in the bathroom. So you can imagine how it smells after you do your business. Sucks!! 3. Room and bathroom are kinda old. 4. We had to move to another room since the initial room we got was VERY noisy constantly. Sirens cars you name it. 5. Beds are not so comfy kinda hard and small for 2 people.,mypreciouskids
UR82109817,2010-4-October,The girl at the front desk ignored me and kept on talking to another co-worker until another man walked into the lobby and told her to help me. She was very abrupt/rude when she finally checked me in. There were loud banging noises throughout the night that kept waking us up. I am not sure what was making the thumps.... elevator cleaning etc? In addition the outside traffic was very loud even though we were on the 5th floor. The bathroom was not clean I found brown strands of hair in the bathtub and the sink.,imzrunner
UR62635692,2010-27-April,First impression was scarred by their valet parking attendant. He was driving a car in reverse at a speed higher than necessary and almost removed the front end of our car. Further moments of not being impressed were numerous stains on the curtains and bedcovers internet access at $11 per day movies at $13.99 each cable channels were not coming in except the news parking was additional $27/day had to request housekeeping service by phone and it was already 4pm in the afternoon noise from the steet is loud at all hours due to the METRO stop right outside the window and to top it all off the food at their lounge and restaraunt is so expensive 2 of us ate for $140 with 1 bottle of cheap wine and we shared our dessert other nearby establishments were reservations recommended or 45 minute wait to eat/drink. The only good thing about the hotel was the pool was warm and the location is good for walking to attractions.,EqualOpportunity
UR72189263,2010-24-July,We hit Seattle late (5 in the evening) and tried a few places landing at the Warwick an old friend. It is simply sad. Our room was not well-kept (a beer bottle cap on the floor; grout in the bathroom was filthy; furniture and coverlet with stains); the balcony door was left open; the mattresses had long since seen better days. Given the extraordinary cost of parking ($27 plus tax) there are so many less expensive options in the area which offer as much if not more. We must say a permanent adieu to any future stays. The only plus? the charming restaurant.,arrowflight
UR76393587,2010-22-August,First off stood in line for nearly an hour JUST to check in to my room. Finally get the room key to find out on top of the over $200 / night stay I had to pay an additional $30 just to park over night in their garage! Being as it was an hour wait to get the key my husband had already been directed to park the car on level 6 with no elevator so when i got out of the line we had to walk up 7 floors empty our car and carry ALL of it down the stairs to take to our room! Even though I was told "valet" parking and luggage would be included in the price of parking. Get to our room the key did not work. Thankfully there were 2 and the other did. The room was ok. The furniture and bed was nice SMALL old tv nasty bathroom and it a constant "buzzing" sound from the water running on the floor above us. Got zero sleep. Paid nearly $300 to spend less than 10 hours in a loud dirty hotel with NO extras. No coffee in room no refridgerator in room (other than the locked mini bar fridge) No continental breakfast over all: So not worth it!,windywelch
UR71830233,2010-21-July,My wife and I had prepaid for two nights and after the first we gave up and moved out. What a dump I can not believe they had such dirty carpets and threadbare linen on the bed they even had holes in them. To be honest until they completely remodel the place I would not recommend anyone staying there. We didn't even care we had to pay again at a different hotel. Just as long as we were not staying there.,JerryH_10
UR75510460,2010-16-August,we just got back stayed in room 410 the view was a cement wall! Pool was murky hot tub was awful I know it is hard to find a place downtown but i think if you look harder you can do better The one good thing was Steve the parking attendant was helpful,doulamother
UR58639237,2010-15-March,I stay in downtown Seattle several times each year in one of several hotels which are within a few blocks of each other. So location is not a factor. This weekend we booked at the last minute and couldn't get in at any of our normal hotels so booked a night at the Warwick because the price appeared right and the reviews were good. I am not picky. I am actually quite content to stay at a decent Motel 6. However this was one of my worst lodging experiences and I have done a lot of traveling. Let me preface the review by stating that you can have a worse experience by staying at hotels/motels for half the price. I just expect that an establishment that charges for rooms starting in the mid-100s will have a few things right. OK here is what I liked: - The location was fine. It was right within a few blocks of pretty much everything downtown. - The ambience was good. It is a nice-looking older hotel. - The room was sized a bit on the smallish side but more or less as expected. - The price was good (though better value can be had downtown at other hotels). - When I booked online I was given a dollar amount with tax. This is EXACTLY what appeared on my bill. This is usually not the case. - The deal we got included parking (which can be a big deal in downtown Seattle). That's a good thing because parking there is $27 a day. Here is what I didn't like: - Check-in was rough. I had booked online through Warwick's own website but it took 15-20 minutes and a phone call to the reservations manager for them to find our reservation. Not a huge deal. I realize these things happen. - Internet access was an additional $11 per day. Frankly I would have rather them charge $11 more for the room and throw in internet access for free. Paying extra for internet access didn't sit well with me for a hotel of this sort. - The TV had about 8-10 local channels and that was all. Anything else was extra. I have seen this before but usually only in a low-end hotel/motel. - They put us on the third floor (very near the street noise) about 15 feet from the elevator and right next to an adjoining room with a screaming baby. OK I get that they were near full capacity but we couldn't have had a much worse room. - I am not a light sleeper but hardly slept all night from the street noise. The sound insulation of the windows near street-level needs to be upgraded. We found very little sound difference whether the window was opened or closed - and it is a noisy street. - Both of our beds had a strange short fitted sheet that didn't cover the whole bed. This left our feet to rest directly on the mattress. Very odd. - After finally getting to sleep housekeeping showed up very early and woke us up. - Under the light of day I found red stains here and there (on the curtain mattress etc.) At first these appeared as blood but I realized they were ink or paint. Still not pleasant to find. I have spent about 200 nights in hotels and motels and can count the experiences I consider negative on one hand. This was one of them. The hotel itself was OK. I think that the experience may largely depend on the room selection. We got a terrible room but I don't have the impression that all rooms were that bad. Still my recommendation is to stay at any of the comparably priced hotels within a few blocks of the Warwick. They are all better deals.,Stevolicious
UR87023283,2010-14-November,Sorry we stayed here. Wish we had stayed at another hotel. We would have paid more for a better one. One of the things that was upsetting was that we had a rental car which we had to pay to park at $30 per night. The rooms were old and dank. Prices at the restaurant were high and so we went out to other restaurants.,5Roses
UR67217618,2010-11-June,At 11:30am on 5-18-10 while traveling from San Francisco to Seattle on a important business trip I learned my Father was suddenly rushed to ICU in South Florida. I immediately e-mailed Warwick Hotel to let them know of my situation and that I would need my room ready ASAP once I arrive. Warwick Hotel assured me my room would be ready and even said Mr. James Harker General Manager would promptly inform all his staff. After 2pm I arrived at the Warwick & my room was Not Ready nor was any of the Warrick Staff informed. Mr. Harker was unavailable. I then told Mr. Robert Smartt Reservations Manager who was the most cold uncaring inhospitable hospitality worker I ever met of my situation. He never once expressed any concern for me while scrounging up a room. My father passed away on 5-20-10 my final day at Hotel Warwick. I let Robert Smart know that except for housekeeping to give me some privacy. That early afternoon I went to an Internet Cafe to make flight reservations back to Florida as both Warrick Hotel computers were inoperable. I got back at 4pm & my room was still never made up. The entire Warwick Hotel Staff with the exception of Dionne never expressed any condolence or sympathy towards me.,Potays
UR48830935,2009-9-November,My wife and I stayed at the Warwick Seattle the night of November 7th. The rooms are pretty nice but the walls are not good for sound proofing. In the room next door the guests there had 3 LOUD quarrels that kept us up. Apparently the police were called and at 4:15AM they finally quieted. While the hotel is not to blame for their quarrel they should at least have tried to make it up to the guests that were inconvenienced. Thinking that they would at least apologize was my thought but no such luck. When i brought it up to the desk clerk at check out she merely agreed that it was loud and sent us on our way. Terrible customer service! I will never use a Warwick again.,Avid_TravellerBc
UR31677046,2009-5-June,The front desk was just so so and didn't really seem to care. At 5 p.m. they had people waiting for their rooms and couldn't check in. The rooms seemed dirty and dingy and the pool area was dingy. It was in a great area - close to all attractions and the harbor which was nice but don't expect any help from the staff. There was a hefty parking fee in addition to a large room fee.,visitor79
UR23267761,2009-4-January,one of the worst nights ever at first our room was across from elevator and we did not want to listen to the "ding" when the door opens. we asked for another room we were given a 3rd floor corner on the street side. view of market and closed down theater. was woken by drunk and disorderly people on the street. bed was so uncomfortable must of been the original mattress from opening day. If was the worst night I think I have spent in a hotel. Staff did not care to listen to our complaint and charged us full price anyway. We traveled with another couple and they were on the 5th floor two floors above us and had the same problems.,hmeeker
UR33419378,2009-29-June,Arrived early couldn't check in room unavailable not cleaned yet. Waited past 3:20 P.M. Room still not ready. Booked room back in March. When room became available the floor was not vacuumed bathroom shower was broken and leaking. One of the double beds did not have a complete sheet on the bottom. Can't believe that they renovated back in 2006; stains on the carpets in room and hallway they must have forgotten the 3rd floor. View of the run down movie theater was our "Spectacular View" from bedroom. Front desk staff not accommodating and hospitable. I had to get one of the managers to check and see what was holding up the house keeping staff when we were trying to check in. When they cleaned the room the next day they forgot to leave clean towels. We had three adults and an infant staying and only one towel left between us. This was,Cleancat
UR35888246,2009-27-July,We simply needed a decent room to crash for a Saturday night and our only requirements were a non-smoking room and a king bed and got a decent (not smoking) rate through Hotwire. When we arrived we confirmed the latter and reiterated verbally "and that is non-smoking right?" to Ivy the receptionist. For reason I cannot fathom she ignored my statement and gave me "the last room available" which was on the smoking floor. The hotel was also full of partiers and I spotted four of them going into the adjacent room which is a recipe for disaster on top of the pervasive stale smoke. Ivy was so helpful to find us another room at another hotel we said great make this happen and she so kindly informed us "well here's the number you can call and make a reservation" -- they were not going to help us in anyway. The attitude was arrogant and indifferent. They just fell back to the fact that we were lowlife Hotwire customers and there was nothing they needed to do about it. The two minutes I spent in the room while waiting for my husband to finish parking the car (before he knew about this fiasco) I was completely unimpressed by everything but the view. Old World Charm? If you like slow elevators maybe. I thought we were due for a Langham-type experience and it was a complete let-down. Totally overhyped. One positive - location. That's it.,ImAllOverTheMap
UR35668538,2009-24-July,I reserved a room with two beds. They did not have a room with two beds despite the written confirmation. "Robert Smart" the person with whom I spoke in Seattle said there was no availability AT THE TIME I MADE THE RESERVATION. He implied it was somehow my fault because I made the reservation only 2 1/2 days in advance. He was unapologetic and argumentative. When I called the off-site reservation center -- IN BRAZIL- they too were no help. So even if you have a written confirmation for "Room type: classic double beds" it's not necessarily so.,je4son
UR32149788,2009-11-June,I was hesitant to stay at this hotel due primarily to the mixed reviews...I should have followed my instinct. The front desk was nice and pleasant enough although our room was not ready at the check-in time due to a late check-out in the room we were originally assigned to. When we finally got to check in (not the room they originally had blocked for us for obvious reasons) we found it to be nothing spectacular. There was a beautiful view of the Space Needle (which we paid additional for) however the rooms were dated and not the cleanest. The rooms were obviously well used with stains on the furniture and bedspread. The bathrooms were small and funky...a suspended ceiling in the bathroom with stained ceiling tiles...I am 5'3" and I could have easily touched the ceiling. I am in the hotel business and we have a saying...your hotel can be tired or old but this is not an excuse for dirty. We purchased our room through Expedia and honestly there were other hotels that were more upscale than the Warwick at lower prices.,DD66
UR18772572,2008-9-August,We booked this 4* hotel on the strength of the recommendations on trip advisor and boy were we disappointed! All our previous selections had been a great sucess so we thought we'd increase our budget slightly and stay here for 2 nights on our way home. We were travelling with 2 small children (5&7) so booked one room for us all. The lobby of the hotel is small and gloomy with 2 inconvenient steps down and this just about sums up the hotel. We received a lukewarm welcome at check in (early evening) and a very weak offer of help with parking and our luggage. The room itself was dark with 2 very small double beds but a view of the spaceneedle. The bathroom was dated (compared to other hotels we had just visited) a pretty pathetic shower and a hole in the ceiling. We asked at guest services for recomendations for children friendly restaurants and the staff shrugged their shoulders until a member of staff called Dave came to help us. He was the most helpful member of staff we came across our entire stay! He gave us directions & even advised us on portion sizes. The other times that we contacted front desk/guest services (very difficult to tell them apart) we were met by unhelpful & unknowledgable staff for very straightforward requests verging on the sarcastic and rude. We enquired about other breakfast restaurants whale watching tours and pottery barn locations) and we ended up doing our own research and bookings. The standard of housekeeping was not as good as it should have been - the maid didn't remove or replace dirty cups & glasses and wanted to get in our room at 8am on the day we were checking out. We only ate breakfast only once in the hotel and the waitress (a mature lady) started off by giving our children (who were sitting quitely) a lecture about behaving and being good for their parents. Slow service given a nearly empty restaurant. The hotel is located centrally and we were able to walk to places but the parking is $27 a day for guests which we thought pricey. We were also told by the front desk that internet access on our laptop was free but at checkout $11 per day had been added to our bill. When I questioned this I was told that as I had been 'miss told' they would remove it but I was made to feel pretty bad about it. Overall its a dark dated hotel let down badly by the unhelpful and rude staff. We couldn't believe all the previous excellent tripadvisor reports!,BarbadosMillie
UR14055180,2008-4-March,Stayed at the Warwick for a weeklong conference - the room was on a lower floor with a view of a parking lot (and my rate was at least $140-160) - the draftiest room I ever stayed in! A nightly wind across the floor... The neighborhood is perfect - close to everything. Room was clean and the appliances worked. I stuffed the bedspread against the window at night to lessen the draft. Disappointed that my room rate could not include something nicer or any view at all but the city was booked for the conference. (FIX those windows!). Oh and all I heard all the time was the elevator going up and down... so I didn't have a 'luxury' experience in my estimation. The biggest issue I had was that a housekeeper opened the room and left the deadbolt in the state that it held the door open. I was staying in a single came back from my conference and my ROOM WAS OPEN. Spooked me - I called down after cautiously entering. The manager didn't see fit to come up - just called me back later asking me if anything was missing. Lucky me I had forgotten to close the safe but everything including valuables was still in place. I think the manager could have managed to make an appearance in an instance like this and I have had experiences in other hotels which were less dramatic where a manager made an appearance to explain the problem. The restaurant is not good - even breakfasts were hit-or-miss (how do you screw up breakfast?) On the other hand there are wonderful eateries in the neighborhood - try another venue. The staff in the restaurant were the nicest on staff though! Oh and the prices for breakfast in Seattle are shocking - not sure why. On the east coast you can eat like a king for $15 at breakfast - here I didn't escape for under $22 and didn't necessarily feel full. I was offered a discount on my next stay after I wrote the chain. But... I cannot imagine a repeat visit to that hotel. If I return to Seattle I'll be looking for accommodations elsewhere. There are some fabulous hotels (my friends were in them and some paid no more than I). Seattle's nice people and fun atmosphere were great - if that and a place to sleep are what you're looking for this could be the place for you.,lalouisianne
UR19559619,2008-31-August,We have always enjoyed the US but sadly whilst this is a lovely Hotel it was our worst choice on any tour of the States. We arrived late and as a courtesy we readvised the hotel. Upon arrival we were just treated a 'nothings' off the street and sent to a room. Literally. We had problems with the switches in the room and were told that is the way it is. I could not recommend this hotel even for a stopover.,JohnsonFive
UR16641800,2008-3-June,The hotel is well located within the downtown core but the traffic and street noise is very loud. We were on the 7th floor and could hear people talking on the street across from the hotel. City buses just waiting at the bus stop could be heard running in the room all night long. Parking was expensive and there was no elevator in the parkade so if you have any mobility problems you need to use the valet parking.,Touring56
UR20473182,2008-29-September,North end of downtown Seattle great restaurants nearby good prices. The rooms need to be updated literally thought I was sleeping on a 1970's bed with old pillows and sheets. Net result is a bad nights sleep. I would stay their again for the location but that is it. Staff is very friendly also.,TLD2006
UR20383852,2008-25-September,As a travel agent myself I booked my group at this hotel for both the a pre-cruise stay and post-cruise stay. My room faced the Space Needle on both stays making for a great view. I have to say that this had to be the loudest noisiest hotel room I have ever stayed in anywhere. My 1st night there Sept. 12th the city was doing road work on one of the cross streets until 1pm then at 3pm drunk neighbors were yelling off their balcony to the street people partying in the parking lot below. Doesn't make for a good nights rest after flying for 4 hours and checking in at 10:30pm. If you are a light sleeper (or if you have any problems with night noise) request a back room that faces the back streets and not the space needle. The lobby is so very small so when you have a lot of rooms checking in/out at the same time then there is no room for people to even move at the counter with luggage. I find that this hotel is sold-out often so getting early check-in is hard. I found the rooms to be nothing but standard. I wouldn't consider them anything near 4-star nor the hotel for that matter. I have stayed in numerous hotels around the world from 2-star to 5-star and this one I ranked as just a room to stopover at prior to the cruise. The room was clean bathroom was clean but nothing to write home about. The one major thing that the Warwick has going for it is it's location! You can walk to Pike Place Market as well as many places to eat like MaMa's for Mexican. The bellman - Joe at the Warwick was the best employee that we encountered there. He helped us with informing us with which bus numbers to take to go down to Pioneer Sqaure (there's a free city bus that stops right outside the Warwick that goes to Pioneer Sqaure). He also set up our car service back to the airport for us without even being asked to. Just left us a voice mail in our room saying what time they would pick us up in the morning. It's cheaper to take the car service than a taxi so the hotel can arrange that for you. I did eat 1 meal at the Warwick and that was breakfast it was fine. $40 for 3 people and all I ordered was the blueberry pancakes. If time had permitted I would have walked to Pike Place Market and ate down there. Bottled water in the room is $4 so run across the street to the grocery store and buy it there it will be cheaper for you. There is no safe in the rooms and they charge I think $11 per day for internet service. Parking is $26 per day at the hotel unless you get in on one of trhe Weekend Specials. If you have a group going to Seattle we used Shuttle Express and set up a "private" city tour for 3 1/2 hours and they took us all the places we wanted to go. It was great and they picked us up right at the hotel. Got a really good rate and by having the private tour we didn't have outsiders with us so it made it a lot more fun.,cruisegaldiane
