review_id,date,content,author
UR121120319,2011-28-November,Room advertised at 350 deluxe single-for a broom cupboard Incredibly small -probably smallest room I have ever stayed in-made premier inn look like a palace very deceptive policy poor hotel in general,susan s
UR114849638,2011-28-June,I recently stayed in this hotel during a weekend trip to London as I was going to Hard Rock Calling in Hyde Park. Both myself and my partner were extremely looking forward to our stay in the 'delux doube suite' which I booked for 150 per night (not including breakfast may I add). The hotel initially appears to have some potential- it seems clean enough and looks fairly standard from the outside. The location is also fairly central- only a short walk away from Paddington station however upon further inspection the walls and ceiling were yellow with dampness and there is no bar or restaurant available till after 6pm. We had specifically asked for an early check in and although we were initially told upon arrival that the room would be ready for 11am- we were still waiting at 1.50pm. The hotel staff didnt communicate with us in English much except for the Bellboy who seemed more than happy to help us. When we eventually got into our room we were totally disappointed as the room was tiny and we had to walk in single file sideways to get around as there was only room for the double bed. There was metal poles sticking out of the wall which may have been the result of air conditioning removal but the job has never been finished. The hot and cold tap has been installed back to front which took us a while to figure out and so we found ourselves washing in cold water then later brushing our teeth with scalding hot water! The room doors dont close properly which we only realised the next day-when we noticed the door had been open all night and upon leaving another resident was complaining that her belongings were missing after she went out and like us never noticed the door only sounds like its closing. There was a que of very unhappy customers when we checked out the next day and we left wondering what a standard double room could possibly look like since ours was apparently delux. A very dissapointing hotel in an area where many other more appealing hotels are available for much more reasonable prices. Also would have been nice to find staff talking in English more as we felt very uncomfortable and misnderstood during our interactions with some of the receptionist staff.,traceymclardy
UR122174624,2011-28-December,I booked last minute looking for a place to stay in London during London Brand and Licensing in October and have only had time to catch up now. On arrival they said they had no booking from me - as far as I can establish this happens when you book via a third party like Ebookers. It's not usual for them not to receive the booking outright (sometime it's in a company name like ORBITZ but never not there). Not sure what the game is there but there were 2 other business people in the same position when I arrived so this seems to be an upsettingly frequent occurrence. Room was small for usual but adequate was barely in it due to meetings anyway so was not overly concerned about the room as a result. Bathroom was cramped but again fully furnished so no real issues - except my view was of the same horrible back-yard that someone else posted. Complete with same mangy mattress et al. Would not recommend unless you really need a place near the station or such to get out to Heathrow or a one night business trip where all you will do is sleep there...assuming they remember you have a room!,liceas
UR121091672,2011-27-November,Smallest double ever! Couldn't walk round the bed had to climb over each other. TV did not work which they tried to hide by removing the remote control. Premier Inn or Travel Lodge next time rather than this,Ian G
UR101699614,2011-27-March,Booked a twin room as attending a function with a colleague from work on arrival place was like a building site scaffolding and numerous builders we were given a tiny double room with a double bed it definitely was not a room with a view as we looked over other rooms and scaffolding. we asked if we could change to a room with twin beds as booked  and were told no other rooms available we asked if we could upgrade and have a single room each again no rooms staff were so unhelpful. We contacted a colleague who had booked for us and then surprise surprise we were offered a three person room with single beds this was after we had been told no rooms available so the staff were obviously not telling the truth!!!!!! rooms are extremely small and bathrooms even smaller I couldn't wait to leave I would advise anyone who has booked a room here to change asap,amsull
UR118620624,2011-26-September,Unfortunately the wonderful hotel near Hyde Park where I usually stay was fully booked so I stayed in Shaftesbury Premier London Hyde Park. I wasn't only I have the view of rubbish from my window but everything else is rubbish in this hotel apart from the location. They charge you the whole amount on check in but they are very reluctant to provid a VAT receit not to mention itemized billing. Don't be fooled broadband internet means no wifi but a ropey cable coming from the wall so no chance to connect your iPad. And for 150 staying in the basement staring at dirty matrasses and broken chairs? No thank you. Take the advice of a seasoned traveller and don't even think about ever staying in this please if you want pleasent memories from a holiday or just good night sleep on a business trip.,szinbad
UR109821083,2011-25-May,On arrival at this hotel we were upgraded from double to family rooms which I have no doubt was intended as a kind gesture but the result was we were both in cramped over crowded accomodation. In one room you couldn't open the wardrobe door in the other you couldn't walk round a bed but had to cllimb over it: a classic case of hotel managers trying to squeeze quarts - or even gallons - into pint pots! The hotel's facilities did not reflect the description of 4* laid out by Visit England or the AA and I have reported this to their inspectors. Tea and coffee making facilities were of poor quality. Room fridges/minibars and hospiitality had been removed. The hair drier was wired into a wall that did not have a mirror and the flex would not stretch to one. The ironing board was simply propped up loose against a wall will a burned and torn cover. There was no upholstered chair in the room and no side table. The hotel is clearly being refurbished and both rooms had very nice new shower room suites and had been recently redecorated. Nonetheless the rooms were so small it was difficult to sit on the lavatory Bedroom furniture was old and shabby: scuffed marked handles loose and missing; and the bed sheets were worn and in one case torn. Throughout corridors coils of electrical cabling and piles of old newspapers were sitting on the floors for the duration of the weekend. On chekcing in and being asked to pay in full up front we were not informed that the air conditioning was broken. Later that evening we were told that it was in the process of being repaired - the repairs were not effective all weekend. Fans were not available and staff were not willing to sort any out for us. On three seperate occasions I asked for the duty manager to contact me. He/She failed to do so for the whole weekend. The breakfast room was clean and the cooked breakfast on offer was freshly cooked and plentiful if a little limited in options. The quality of the continental breakfast items was below par: tinned fruit processed cheese and mechanically recovered meats. As in the bedrooms tea and coffee were of a very poor quality. Candidly this hotel is not what is puports to be. It is not a patch on other 4* hotels in London. It's not anywhere cheap enough to make up for this. With the Lancaster at the end of the street less than 1/4 mile away offering vastly better accomodation and service plus fantastic views over Hyde Park for only 20 per night more I see no reason to ever visit this hotel and certainly will not trouble to return to it. Not only will I not recommend it I would warn friends against the Shafsbury Premier Hyde Park.,K8TNorthumberland
UR109606362,2011-24-May,I write this with the understanding this is London! I had an extended business stay. When I first arrived I was going to check out the next day thinking I couldn't stand it. but because of my work schedule I stayed. Up early home late. There is no doubt it is the smallest room I have stayed in in my life. I have never had a berth on a ship smaller. I literally could not open my bag in the door way. I must of had a renovated room as the shower / toilet area was new. I am not a big person but if I dropped the soap I could not bend over to pick it up. But it was very clean. A big person could not have slept on the bed it was so small. I could literally feel the springs. Pretty aweful. The staff did their best to be pleasant but there seemed always to be a probelm at check in time. Reading the other reviews I can only guess people have issues checking in. I arrived early but a room was made available immediately. The worst issue I had is that without doubt my room had dust mites. I do not suffer from allergies but my God I would wake up with itchy eyes and would sneeze for five minutes when I finally got out of the room. This said the room was cleaned to the best of the staffs ability every day. I think the place is just so small beds cannot be moved to vaccum correctly. I definately will not stay there again mainly because of the dust mite issue. The staff were fine the cleaners really did their best. The place is just to small and to cramped for space.,cranjee
UR114706694,2011-24-June,We arrived at 20.00 after a long journey to be told that there wasn't a room for us. We would be moved to their sister hotel and upgraded - this was realy really inconvenient - we had arranged a meeting for dinner at somewhere nearby. We got to the other hotel as fast as possible checked in left our luggage and went out for dinner. We got to the room at about 23.00 and our hearts sank. This was an upgrade!!! How bad could the other room have been. It was tiny - no room to move no room to put a case. Hot and stuffy flies buzzing about (only two to be fair) dirty and scuffed. A shower too small to use. It was along miles of corridors on the second floor didn't connect with the lift felt like a fire hazard. No drinks in room. Bar when found was closed. Air conditioning worked eventually but sounded like a drowning whale. Trying not to be too negative - there was a nice tree outside the window. Go somewhere else.,alfie0312
UR118436787,2011-22-September,Stayed here last night and will never do it again. Purchased through Lasterooms as it was one of the only 'resonably' priced hotels in London left at such a late stage I used reasonable loosely as it was in excess of 200 which in this case is daylight robbery. I arrived to find the lights not working in my room and it took all of 40minutes to get the hotel to do soemthing about it - stood in the lobby argueing the toss with the Manager who seemed reticent to help. I started to feel like an inconvenience to them. The Shaftsbury Suites Marble Arch is one of my favourite properties in London so I cant understand why this hotel another in their portfolio is so poor.,Chippyqueen
UR94007107,2011-21-January,As I write it is 3.45 in the morning. I should be asleep. I want to sleep. I need to sleep. I arrived here after a long flight and a tiring business trip. I chose this hotel because it is close to Paddington station and I need to catch a train home in the morning. I found it on Booking.com where it is rated as a four star hotel. They are having a laugh. In summary the room is small hot uncomfortable overlooking a busy road and to cap it all the walls are paper thin. So I can hear every word of the party and chat in the room next door. I am now resigned to get no sleep whatsoever. The foreign staff on the reception desk are trying to be helpful but their english language ability is worse than the staff at the hotel I was staying in abroad. My strong recommendation is Do Not Stay Here. I can't wait to get out.,Thirtyyearjourno
UR121336851,2011-2-December,It's hard to write a review on this place given that we didn't make it past the lobby. We booked here despite reading some of the reviews and wish we hadn't. On arrival we were told that there was no record of our booking and that the hotel was overbooked. We were offered a cab to the alternative hotel they offered but were also informed it would be quicker to walk. After lugging our bags through the streets we made it to the Best Western Shaftesbury Paddington Court London. Additionally we attempted to contact the hotel numerous times prior to arriving in London to discuss altering our booking with no response. We have the feeling this "lost booking" story is used regularly to fill the hotel and shuffle excess guests to sister hotels. Do yourself a favour and find a good hotel near a tube station and catch the train to Paddington instead.,TorynAaron
UR114081091,2011-17-June,I have traveled extensively both domestically and internationally. This is one of the worst hotels I have ever stayed in. The first room I stayed in was in the basement and you could not walk around the bed it was so small. They then moved to a room on the first floor (actually second) which was even smalled probably about 6 X 9. I had to walk up and down stairs with my luggage. When I first got there the hotel I booked into was full so they put me in a "sister" hotel across the street. The porter and I walked to the other hotel in the dark dodging pot holes around a construction area. The only good thing was the free high speed internet which worked great. The staff was not very courteous or helpful either.,Suzanne097
UR104391693,2011-17-April,it started badly and got worse like many others we arrived to be told that the room we booked was unavailable and that we could transfer. when I said the hotel is not convenient I was told find another one - in central London at short notice!! I was then informed I should have called hotel to confirm booking which I did was then told sorry we had a trainee working needless to say other than providing a complentary cab to their hotel the service was terrible,Leedslad79
UR108346331,2011-15-May,We never physically made it to the hotel. We booked this one and then got a call the night before we were due to go. Low and behold they had had a flood and we were to be moved to a sister hotel. Have a look at other reviews to see how often this occurs.When we checked online we found that the 'sister' one was a bed bug infested one. Naturallly we cancelled. Since then we have had our card cloned. Now we cannot prove this is linked however this card was only used when booking this venue online and nowhere else so draw your own conclusions. My best advice would be to avoid like the plague!!!!,FrankW33
UR92899421,2011-14-January,Found this hotel via late rooms and it seemed a bargain... close to Paddington and a 4 star (this I somewhat doubt). Pros Good location Good Price Cons Monumentally Small Bathroom Non Functional Air Con Unable to open windows (Pigeons nesting on window sill) Very Poor Customer Service Certainly not a 4 star hotel - more like 2.. Over priced breakfast Serious lack of plug sockets - only 1 in the room (All equipment in room powered from spurs) Very poor lighting Would we stay here again - NO. Would I stay we with chain again -NO. Avoid Avoid Avoid,mike137
UR96575965,2011-14-February,Booked this hotel on lastminute.com as a "mystery hotel" but specifically because we wanted to be in that area of London. Arrived to be told there was a maintenance fault and they would taxi us across to another hotel in their chain "just the other side of Hyde Park" but no specific information as to what hotel and where. Having looked at trip advisor subsequently it seems clear that this hotel is blatantly overbooking its rooms and then sending you to another hotel. Now I can't say what the Hyde Park Premier is like inside as I never made it into a room but the Kensington Townhouse where we were sent was absolutely horrendous. I would not book with this chain again and would urge you not to also.,MidgetGem1980
UR103739316,2011-12-April,I booked this hotel last minute but regardless the booking agent should have mentioned that 4 floors were under massive construction. We were awaken every morning (wed-sat) by hammering. sawing and what ever else you hear on a construction site. I was on the 7th floor and the elevator doesnt even run up there so we had to carrying our luggage up a winding staircase and through a slender hall. It wouldnt have been too bad but it was also extremely warm on the 7th floor. The AC unit was not working in our room so our only choice to open the windows and let more sound in. There was an issue with the new door system so we had to re set our keys every afternoon. We did have a leaky shower but after one complaint a maintenance man came up and fixed it immediately. The staff was pleasant and nice but i am sure they were bombarded. The rooms were very clean small but big TV and nice furniture. The location is great. Just far enough from paddington to avoid the noise but a nice walk in a beautiful area. I might give them a 2nd chance once the construction is done but i need a while to get over that.,tarabyrne2
UR103636375,2011-11-April,I just checked in to the hotel. When I arrived I had to look closely as it did look like it's being renovated and not open for business. The check-in was fairly easy but a couple of people were complaining nothing serious though. I was told my room is in the basement and that's when I realized that things can't be that good. I got into the lift and pressed the B button which had a paper covering it (freshly torn) informing guests that they shouldn't head to the basement. I did. I was met by painters and the smell of fresh paint TVs Safes etc. strewn all over the basement. I struggled with my suitcase and managed to find my room through the wonderful fumes only to find what can only be described as the smallest room in London. I've stayed in hotels that aren't allegedly "four stars" and that cost far less than this. I've stayed at bed and breakfasts and hotels that have had lower ratings on Trip Advisor but this is a joke. I called reception to ask if I could be moved I heard the receptionists talking and one asked the other which company I was with she said none and so I was told that the hotel is "full" and that they might be able to move me tomorrow. Furthermore while the website states that there is a safe in the room there isn't. My advice steer clear and stay at one of the many B&Bs in this area or in Kensington. They will be cheaper and better (they can't possibly be worse).,k_in_london186338
UR121594985,2011-10-December,Do not stay at these hotels. I recently had a confirmed booking (with credit card) only to find there were no rooms at all. They said it was because of maintenance but I asked around and other hotels told me they over book and simply ship you out to another hotel - if they can find one. There were four other customers in the same boat as me and it was not pleasant. Apart from this scam they lied to me and it seems other hotels know what is going on. My strong advice to all is DO NOT USE THE SHAFTESBURY BRAND OF HOTELS.,Fred P
UR58123020,2010-9-March,Stayed there on a weekend we were given a room next to the lift you could not get round the bed and there was no bedside table. The shower opened on to the sink if you were a larger person you could not have had a showerthe tiles were not safe as they moved when you walked on them. Also the view was of pidgeons in a court yard with mess everywhere. The second bedroom was on floor 5 which had two lots of steps to go down to get to the beds that nite the people on the top floor deceided to have a rave and even after being told to turn it down of which they did they soon turned it up making for a very disturbing nite.,henryellis
UR78638333,2010-7-September,This hotel isn't terrible its just average. Online it says four star but I thought this was more like a two-three star. Its close to Paddington station just a five minute walk. Reception was a bit slow and we were put in a basement room which was in a maze underneath the hotel. The view was of a wall. The room itself was I thought rather small barely big enough for a double bed. The bathroom needed refurbishment. Its unfortunate that it charges a four star price of 85 a night but fails to deliver.,Sapengro
UR70017037,2010-7-July,I flew into London on a Sunday for business purposes and chose to stay in this hotel due to its proximity to Paddington Station. A colleague was flying in on a flight a couple of hours after me and we both used the online booking system provided on the hotels website to book our rooms. On arrival I was told by the receptionist that there was no record of my booking. I provided her with a printout of the details and she told me it would take "5-10 Minutes" to get in touch with the reservations office and sort my booking. After 25 minutes waiting in reception I told the receptionist that I was due to meet people on the evening for work purposes and that I needed to get into my room to get changed as I was now running late. She told me she would contact reservations again. At this stage the most irritating aspect of what was happening was that the receptionist was spending more time joking and laughing behind the counter with one of her colleagues rather than trying to rectify the problem. It took another 20 minutes before I was finally given a key card to a room (45+ minute delay to get the key card). While standing waiting for this problem to be sorted another guest arrived to reception to complain that there were no towels in his room. Having finally received my key card I made my way to the room - but the key didn't work open the door. I returned to reception and asked to speak with a Manager but was told "there's none on duty". I told her I found it exceptional that there was no Duty Manager at 7pm on a Sunday evening to which she replied "It's too late". I rang my colleague who was flying in a couple of hours after me to warn him of the difficulties I'd encountered with the hotel. On his arrival he was told there was no record of his booking. After a significant delay for him he was given a key to a room which had three single beds in it rather than the double he'd booked. To the best of my knowledge there was no fitness centre in the hotel - but if they wished to establish one then they could certainly have used the room I was staying in as the sauna. The room was small with a tiny window and the air conditioning didn't work! The heat was unbearable. I have stayed in many hotels around the globe for the purposes of business and pleasure and I can honestly state that this in probably the worst I ever stayed in. I would say without doubt that it's a miracle that the hotel is accredited as 4*. If you're considering staying in this hotel do yourself a favour and find an alternative!!,DarraghMcS
UR85465929,2010-31-October,Should have taken more note of the reviews. I'd thought "Hey it's 4* and it will be okay ignore the negative comments they probably just had bad luck and got the one dodgy room" but apart from the fairly good location there's isn't much more I can say in a positive tone. The room was tiny and dark bed was small and uncomfortable shower small and door broken. Check in was poor no details of any bar breakfast room etc. Nothing in the room either. Basement rooms have metal window frames that fit poorly and with minimal security. I wouldn't stay again and would question the AA start rating on this one more 1-2 if that.,jodola
UR54664877,2010-29-January,Stopped over for 18 hours on the way back from India. Check in was chaos. One gentleman had been there 3 hours trying to check in. Asked a simple question about where there was a pub in the area with good fish & chips. All I got was "I don't know sir". Breakfast price was a set 15 pounds no menu no options. When I asked about restaurants in the area again all I got was "I don't know sir".,bittenbytravelbug10
UR72339569,2010-26-July,A dreadful experience. Absolutely NOT a Four Star Hotel - 2.5 would be very generous! No safety deposit box in room - until we complained. Room a 'matchbox'! Air con worked - probably would have left otherwise and suffered the loss of our money. Cleanliness - very suspect in areas i.e. a blanket on the bed - serious health issues with this! "The Bar" turned out to be a "hatch" down in the basement breakfast room. Worst hotel we have ever stayed in and we are well travelled and not unreasonable. This 'dive' should be closed down.,marymikeforrest
UR62218629,2010-23-April,Before I went I checked the tripadvisor reviews one of which referred to previous guests being told on arrival there was a problem and saying there was a spare room in a "nearby" hotel. What a coincidence! On arrival I was told there had been a water leak my single room was not usable and so I had been allocated a room in one of their sister hotels. I complained and asked to speak to a manager. The receptionist rang him and she told me he had agreed to an upgrade to a double room (in this hotel). i was very grateful and intended to email and thank the manager. However the room I was given was like a prison with only one window that looked out onto an internal passageway and the ac was faulty. Don't take the risk - it is not worth it.,Philip26
UR68152412,2010-21-June,Great location 5 mins walk to subway (Bayswater and Queensway) close to ammenities and facilities 5 mins walk to Hyde park and 10 to Notting Hill. Travelled with my girlfriend booked a double room and as usual got twins which is quite annoying. Got the disabled room it was late and we decided to stayed there but we asked the staff to get a different room next day. Didn't work out. Again hotels never think about this questions I travelled with my girlfriend and get twins we found a lady with her husband and two kids booked a separate room for the kids and they've got a ... double room ... and they were annoyed as well. Our room was on the ground floor and the window was facing the street so a lot of noise overnight as it is a busy street and specially in the morning. Couldn't open the curtains as everybody can see you. Again disappointing. The quality of the room was ok but not considering the money you pay. It is definitely not worthy. Service is helpful but ... again if you don't get the proper room i don't care if the service is helpful. The size of the bathroom is ridiculous as everthing included is significantly small. I won't pay that money anymore for staying there. Do prefer to get a back packers hostel in which at least you pay less money for the same level of quality.,luisinho80
UR68104172,2010-20-June,My wife and I Stayed here 18th and 19th of June Was waiting 15 muinets to be checked in The receptionist took my credit card and just before she gave me my room card key she asked for my credit card again as she had made a mistake and had not charged me enough I gave it to her and she charged me again When we went to the room I was amazed it was the smalest room I have ever been in You had to hang your clethes sideways in the wardrope I said nothing as we were only there for two nights We went out for dinner and a walk  when we came back we decided to have a drink in the bar there was a sign saying take a seat and someone would come and serve you we waited for 15 muinets and no one cameWe could see four staff standing around reception from our seating area in the bar so I decided to go out to them and ask for some service A young male rudely told me that the bar was closed at 11 oclockI told him I was a resident and he said that it did not matter that residents make noise when they have too much drink I went into the bar and told my wife who said to me it was only 10-54 at that time and again I went out and pointed out that it was not 11 oclock and that I had been waiting in the bar for at least 20 muinets at this timeThen a different young man came in and served me 2 bottles of Warm Bud and a glass of wine he told me that they used to leave the bar open until 12 but now were closing around 11 as residents were making too much noiseOn Saturday 19th after coming back from all day sightseeing there was a flyer under our door saying that the Boiler had Broken down and that there was no hot water but that they were working on it So we had a cold shower The following morning the boiler was still not fixed Another cold shower The Breakfast on both mornings was okWhen I was checking out the receptionist never offered any apology about NO Hot WATERBut asked me could she have my credit card again as they had undercharged me by 5 poundsI refused gave them my buisness card and told the receptionist that if they wanted the 5pounds to have the General Manager contact meThis hotel is Definitly not 4 star I Would regard it as bad 3 star My advise to anyone is DO NOT STAY HERE,PatOMayo
