review_id,date,content,author
UR97197195,2011-19-February,arrived home last night after a 4 day break staying at the queens park hotel bayswater booked by my children through superbreak for my 50th birthday the hotel is in a super location ideal for all the sights but the hotel well thats another matter rooms not clean you could scrape dirt off the internal side of the window frames the wooden toilet seat had all chips and chuncks out of it tv did not work bed linen just about scrapped through breakfast wa a laugh dining room was closed so breakfast was served in your room it arrived in a small brown paper bag and consisted of a small carton of juice a dry croissant jam and butter yogurt cereal bar and apple with a small plastic spoon and knife no fresh tea or coffee you had to use your courtsey tray and you had to eat off your bed as there was no table or chairs no appologies were made and where it gets its 3* status from I do not know I would not give it 1 staff are ignorant and un-helpful all this put a dampner on what was a lovely trip we had to make the best of a bad situation. disgruntled from Barnsley,elainetrickett
UR118244342,2011-17-September,We stayed at the Queens Park Hotel for 1 night while passing through London. Its location was very good being only a couple of minutes walk from Kensington Park 15mins walk from Paddington Railway Station and fantastic for access to London in general. However on checking in the hotel had no details of our booking although this was found after approx 15 minutes. The problem seemed to be dealt with in an inefficient manner with it being handed from one member of staff to another with no one seeming to take the lead. No apology was received for this error from any member of the staff including the management. The lift to our room seemed to take ages to arrive. In fact it was at our floor but the door had failed to open. A passing cleaner noticed us and the problem and banged the door with his hand opening it. Needless to say we had no confidence in the lifts after this. Furthermore if you are claustrophobic don't take them! Although the sign said it could take 4 it was a struggle for for the two of us to fit in with two medium cases. Our room was very small but I suppose it was adequate in size for one night's stay. The bed was uncomfortable and the walls were thin between the rooms. Consequently we didn't get a good night's sleep. The small shower room although very small was clean. Breakfast was poor. The croissants appeared to be uncooked. The tables were cleared in front of us with the food waste being emptied straight into an open slops bucket. Not very appealing or professional in my opinion. The highlight of our stay was the ability to leave our luggage at the hotel after we had checked out until the end of the day for only 1 per case. The concierge was the best member of staff by a very long way being friendly and efficient. He seemed pleased to do a good job. We wont be using the hotel again.,Dolcoath
UR113777231,2011-16-June,160 quid a night for a small hot room with no air conditioning. Think Steve McQueen in the great escape and you're not far wrong. Take a baseball glove and ball and you're good to go. Seriously just stay somewhere else.,Deakus
UR108366244,2011-15-May,Stayed here on May 14th with my husband. Disaster from the start. Completely disgusted and would never stay here again nor would I recommend it to friends unless they had a demolition licence. Check-in is stated as 2pm. We actually arrived early and called in to see where the hotel was and was told to return at 2pm which we did. After checking in we were asked to wait our rooms were ready at 3pm. Our room was situated on the 1st floor and we were directed to use the back stairs to get to it. Carpets and walls were stained throughout the tiny narrow corridors and walking past the kitchen there was a rather unpleasant smell. Traversing the corridor is made all the more fun by the obstacle course of abandoned hoovers piles of laundry and black refuse sacks left in random corners. All doors squeaked creaked or banged (including the one situated right outside our room) . The room... Tiny room. This would have been easily overlooked given the age of the hotel were it not for the disgusting condition of the room. Walls carpet curtains and base of bed stained repeatedly throughout (bed appeared to have water damage). Damaged mis-matched furniture broken and stained. Very sharp broken edge on the desk. Open screw-holes in the wall where a headboard had obviously been removed and many other holes in the wall where pictures fixtures etc had obviously been removed. Stained mis-matched bedding very old blanket pilled and tatty and the bedspread appeared to be a single attempting to cover a double bed. Dirty spare blanket in the wardrobe (strange smell in there too) but no spare pillows. Two flat stained pillows on the bed. Window latch falling off window impossible to close without balancing precariously on the edge of the bed. TV very old and dirty had four poor-reception terrestrial channels no sound on any of them no matter how high the volume was turned and no remote. There were NO fire regulations/directions anywhere in the room at all (every drawer and wardrobe was checked). I was under the impression that this was illegal/against regulations? No air-conditioning and building work made spending any time in the room with the window open unbearable. We tried to grab some sleep that afternoon which we found impossible due to the building work. VERY noisy building work and cleaning staff (believe it or not given the state of the rooms they actually have a cleaner we saw her) during the day guests crashing around and noise from the street at night. No instructions for phone ie how to contact reception/other rooms. Back of radiator clogged with dust and dirt and smelled bad. No lock on bathroom door door handle didn't work properly. Broken/cracked tiles and very dirty grouting particularly in corners. Floor very uneven. Toilet seat broken and wobbly. Pedal bin not working. On closer inspection realised this was because the lid was completely detatched and balanced on in position to make it look as if it was still attached. Toilet took at least three button-pushes to complete a proper flush. Larger persons squashed up (ie actually touching both sides) of wall and shower cubicle when using the toilet. Water pressure passable. Taps on sink very stiff to turn especially cold. Towels were clean with a nice fresh smell of detergent however the bath towels were minute. As I was taking all of this in in my husband found the crowning glory to our stay...A Rentokil Rodenticide trap behind the bedside cabinet. *shudder* Husband and I both slept fully dressed on top of the bed covers to avoid having to actually touch the horrible bedding. On check-in the receptionist was very helpful and the lobby appears much better than in previous reviews now being finished in white marble with leather furniture for guests and smart reception/concierge desks. Initial appearances give no indication of the horrors within. Concierge was surly and with (it seemed) very poor English. I skipped breakfast at the hotel ("mouse traps in the rooms what's going on in the kitchen?!" mentality) however my husband's review: Had to wait 20 minutes for a table. No bacon in cooked breakfast. Poor toaster had to put bread through twice to achieve a decent colour! Only one person clearing tables. No recognisable brands on display. Yoghurts not cold. During our stay my husband stopped in at reception to purchase two bottles of water from a fridge beside reception (water or cans of Coke no prices on display). Member of staff behind reception charged him 3 cash didn't ask for a name or room number. When it came time to check out two bottles of water had been charged to room service on our friend's room next door. On trying to explain that we had already paid cash we were met with a grilling on time of purchase who did we pay what did they look like how much did we pay suspicion and assurances that "If the takings do not show 3 up your booking card will be charged." Our complaints about the room and specifically the mouse trap were literally glossed over our comments were not even acknowledged the receptionist continued the conversation with "Thank you for staying enjoy the rest of your day." Also the hotel attempted to take payment four days before we were due to check in from the card left supposedly just to hold the room until we paid on check-in. After putting the money "On hold" on the card (takes five days to get it lifted) staff then attempted to charge us again and deny that they could simply use the money that they had put on hold despite us having an e-mail from the hotel confirming that this was possible. Badly maintained and badly run. Overall I was completely disgusted with the hotel there is no way in hell this is a three-star hotel. Had we had another option we would have checked out immediately after seeing the room unfortunately we were stuck.,Sarah_Sheffield_UK
UR115355554,2011-14-July,When we came in there were other customers complaining at the reception. We soon would learn why. Although we arrived nearly at 3pm our rooms were not ready yet and the receptionist declined to make a firm statement when they would be. They were also impolite to rude. In the rooms the light in the bathroom was broken. As was the trashbin. The toiletseat was swollen up with some mold on the underside. The bed was clean and the room was small but acceptable. When trying to call the reception one evening first they did not take up the phone then they actually picked up the reciever just to put it down again instead of answering. I would never visit that hotel again. With friendly staff this would have been an OK stay but this way you felt unwelcome and spending your money for keeping the wrong people in employ. The breakfast was simple but sufficient baked beans sausages egg toast jam butter and yoghurt and croissants. Nice sliced oranges too. The street was quite loud outside with renovations going on next door.,travelerforfrs
UR120521455,2011-13-November,A small hotel with one of the smallest elevators I have ever seen. The bathroom smelled so bad it woke us up in the middle of the night. The cleaning lady folded wet towels which led to damp and cold towels to dry us the day after. For breakfast they served toast with jam or cheese traditional english breakfast directly from cans. Nothing but the scrambled eggs were home made or fresh. The building site just outside our window was active from 7 am friday saturday and sunday. The fact that sheets and showers were clean prevent me from rate the hotel Terrible.,ftamk
UR92801876,2011-13-January,arrived on 11 Jan for 4 night stay anxious as read the reviews had an open mind .. oh boy.. first you approach the hotel to see paint peeling off the entrance door and a filthy outdoor light I went in and.... more paper peeling off the walls the doors were filthy with dirty hand marks ingrained on the door parts that they actual push on the furniture in reception was minimal and all was dull and very run down I am thinking dump .... we checked in to be told... the breakfast dining area is closed for January (and maybe Feb so check) their was no mention of this on the websites or booking sites it should state this we would not have bothered so breakfast arrives in a bag to your door unfit croissants wrapped in cling film and warm yoghurt no tea or coffee...terrible no towels in the bathroom sweat stains on the pillows they didnt wash ours.. window so dirty you could barely see out of it room not very clean walls dirty and shabby curtain all un stitched wouldnt be surprised if the beds arent full of bugs didnt want to put my head on the sweat stained pillows beds are not comfy either no sugar in room they dont care once your there I complained to be told Manager not there I saw Manager today 13 Jan 2011 he says it is mentioned about breakfast on your bed in a bag on the web site.... see for yourself.. it is not... we wanted 2 nights refunding we were told the Manager would and re-book elsewhere I said not likely until money refunded.... Manager did not refund our money so good job we didnt go elsewhere and pay even more... and dont forget people walking around all night up and down the hotel talking on their mobiles loudly and no remote for t.v. no info in the room about anything phone doesnt work no numbers or anything to call incase you need anything... its horrible Please ... look elsewhere dont make our mistake its a dump... its a one star at a push...,ajay64
UR117963956,2011-12-September,We booked this hotel as a family group for one night as we were going to the proms in the park location suited us unfortunately we read the reviews after booking. A little concerned about the hotel taking payment from our card before we had arrived.Whenever we have stayed in hotels before we have always paid on departureobviously this doesn't bode well if you try to get a refundwhich I am guessing happens often enough for them to take payment first. Still I thought give it the benefit of the doubt. We arrived to check in around 3pm to find one of our three rooms wasn't ready (resolved after half an hour).In the twin room my mother found one of the beds had a soaking wet mattress this must have been noticed when the bed was made as there were some towels under it in an attempt to dry it out. The occupants were moved into another room only to find out when we returned from the concert that this room had no electrics...you would think after the first room they would have made sure this one would be fit for purpose.So after all that they were moved into room number 3 at 1.30am. Our room was small but cleanone of the lights didn't work and the shaver point in the bathroom (I use this term loosely) wasn't working either. I have a feeling the hotel raided an old POW camp for the bedding the blanket we were provided with was itchy and so not much sleep was to be had. If you suffer from claustrophobia then for gods sake give the lifts a very wide berth someone has jokingly put a sign in them saying 4 persons..if you try this then I would advise you know the people you share with as you will be getting very intimate with them. Breakfast was ok apart from the fact they didn't have enough knives! When we asked for some more we were told they were all out? As with others who have commented when we asked to see a manager about a refund for my mothers trouble we were told no-one is here please call back tomorrow,jesoid
UR120496480,2011-12-November,We had the extreme misfortune to use this "hotel" for one night in a 'double room which was so small we had to swap places in order to move within the room! The bathroom was MINUTE more like a cubicle.Breakfast was a free-for-all with insufficient seating and limited choice of VERY mediocre food.When checking out at 09:00 we asked if we could leave our luggage and were informed it would cost 1 per item to use the 'left luggage room'.When we said we would return our cases to our room until check-out time of 12:00 we were told that was fine????. This appears to be some sort of 'scam' on behalf of the staff...PLEASE PLEASE AVOID this apology for a hotel AT ALL COSTS!!!,David L
UR116552443,2011-11-August,Date :9th July 2011 We booked this hotel for just one night based on its availability and location in Central London. Even though this Hotel is Centraly located - it has to have possibly the worst rooms we have ever stayed in. The room had space for only one person to move around - though we has asked for a family room for 4. This was supposed to be the big size. It had space for only one small suitcase a tiny window close to the ceiling (which had no value). However it did have a TV wall mounted. The toilet was okay. From a cleanliness point of view it would just about pass the mark. The elevator was so small - that we had to go down 4 times to get the luggage all up and the corridor to the room would be a protential fire hazard. It would be hard for a person and luggage to move through that. The only thing that was nice about the Hotel - was the breakfast and the staff. The breakfast was a full English breakfast and the staff were friendly and helpful specially with the kids. If you have any other alternative Hotel to stay in in Central London please do not book here. It is just not worth it. It had also had no WIFI.,alifiyan
UR55547783,2010-9-February,Tiny Lift peeling paint and wallpaper everywhere. tiny room. Tiny bathroom. Tiny mouse run around floor 5. Stains on sheets. Stains on carpet in room. Could not turn off radiator in room. Had to climb over wife to move around room. More could be said but I think that this was enough. We walked out and got another hotel within 1 hour of checking into this dump.,tonyuk36
UR52808039,2010-7-January,I took my parents to London in 2008 and booked this hotel due to its nice location half a block from Hyde Park and a couple blocks from the tube. The lobby looked nice but omg once we got to the room we were horrified. There were white stains on the carpet (don't even ask me where I think that came from) and a rusty-colored stain on one of the sheets (blood?). The beds were seriously a joke...I felt each and every spring I couldn't believe the poor bed was still in use! Must've been as old as the hotel was. I would rather have slept on the floor but the stains.... There were broken things here and there like the toilet paper dispenser which was not a big problem since you don't really need it but nevertheless annoying because you'd think hotels would maintain their rooms a bit. However I do have to say that the staff was really wonderful hence the 5 stars for service. They were nice brought up lots of towels when we asked for them and conversed with my dad for a while as though they were long-time friends. They also helped give us advice on where we should go what tube stop would be closest etc. Breakfast is also included which consists of toast cereal coffee juice and some pastries. The service was actually really great cuz even during the help yourself type of breakfast right when you chose a table they heated up toast and brought it right to you piping hot. I thought that was really thoughtful. All-in-all fantastic location. It all would've been nice if I wasn't so grossed out by stains and if I didn't really need sleep (you won't get any on those beds)!,LDarling87
UR55387927,2010-7-February,My friend and I stayed at this hotel for a long weekend. The room was tiny and did not have a bedside light. The kettle base was held together with.....wait for it.......cardboard and sellotape! I kid you not. Old blankets on the bed. Reception seen better days. Breakfast was plentiful but don't get the tea. The bathroom was the best feature being clean and modern. Staff indiferrent. Good location though. Dog outside barked most of the night. Truly? Forget it!,LULU1515
