review_id,date,content,author
UR119105477,2011-9-October,Got into this hotel as part of a fly and stay package from the travel arm of a timeshare exchange operation. After reading reviews we tried to back out but effort was repulsed. We were scheduled for three nights in late August. On arriving the crumbling exterior of the buldling was immediately obvious along with the poorly kept grounds. Upon checking in was escorted thru a maze of ill maintained corridors to a basement room. It was soon apparent that "air conditioning" meant---open window. And we were told we needed to call the desk to get a phone!!! Which was somewhat entertaining. The carpeting and bedding was threadbare with worn spots showing the woodwork throughout was chipped and peeling the metal frame on the bunk bed was rusting and the bathroom was in shambles. Location was another issue. While waiting for checkin time we did some sight seeing in central London. It was 26 pounds for a gypsy cab to get there. And took and hour and a half via rail to return.,jctwizzer
UR112467744,2011-9-June,Where to start. This has to be the most absurd hotel I have had the misfortune to stay at. The majority of the staff seem to have a less than basic grasp on the english language and so are barely comprehesible. Then there's the cells or "rooms" as they call them. It would seem that the inmates/guests can't be trusted with a bath plug but i do suppose it could be a choking hazard also the lights seem to work on a combination puzzle system of which i never figured out the bedside lamp and resorted to using the TV for a gentler light before bed (which i was supprised to find quite passable). I was soothed to sleep by the gentle banging coming from the nearest stairwell and the overture of the local emergency services. The morning chorus was much the same. After morning ablutions and discovering that the toilet seat was a balancing act I went in search of breakfast so it was from first floor to reception where I was greeted by hoards of children on some kind of outing but no sign of breakfast or staff on reception. So i followed a sign for a dining suite only to find a short dead end corridor so back to reception and down to the balmoral suite where i found more children having their breakfast but no adult guests so... back to reception. MINOR SUCCESS! STAFF! I asked where I might find my breakfast "5th floor" Came the reply. 5TH FLOOR!!! Nevertheless off I trapsed up the several flights of stairs to the dining room where you are left to guess that you need to tell the girl making piles of toast that you want a cooked breakfast and she will then mumble some questions at you and you can get a warm beverage in a classy paper cup. My advice? Don't pay for breakfast as it's a rip-off. Sainsbugs is 2 minutes into town so get something there. I vacated that place as fast as my long legs would carry me. Before booking yourself into this hotel steal a car and ram it into Crystal Palace Police station You'll save a fortune be treated better and be far more comfortable.,82-mike
UR119042526,2011-7-October,After getting my partner some tickets to go and see Wicked in the West End we decided it'd be easier to stay over the night before and then travel during the next day as it was a matine show. It was all a bit last minute and we pretty much just chose the first place that had parking. Oh God how I wish we would have looked a bit more. After driving 5 hours from our previous holiday destination we arrived outside and thought it didn't look too bad considering it was 40. After pulling into the car park and walking to reception we were greeted by one of the gentlemen who spoke quite broken english. We paid on arrival but we booked through laterooms.com and therefore had to use a card to confirm our stay. The person who booked us in tried to explain something about an authorised payment on my other half card but after three attempts of trying to explain whatever it was he was trying to say we just said "Ah ok!" still having no clue. We weren't told what floor we were on but a moody couple who were in our lift told us it was the first floor. we wandered along the first floor corridor and holding our breath walked into what can only be described as a cheap hotel room they'd have in a terrible porno. There was semen on the curtains a huge hole in the wall a dirty repulsive bathroom a burnt iron print on the carpet no plug for the sink a rubbishly tiled shower and a toilet full of un-flushed toilet roll. Worst of all though where the rooms obviously once connected the door frame was filled by a piece of MDF not quite big enough for the hole so there was quite a sizeable gap at the bottom. We sat there for a little while on the only sort of clean thing in the room the bedspread and stared around mortified. Determined not to let it ruin our trip we set out to find somewhere to have dinner. Having seen a sign for the hotel restaurant we diced to take a ride in the lift up to the 5th floor. Upon getting there we were confused. there was a big white table in front of us and looking into the only other room available there were a few tables scattered around with a few older people sat there with a big plate of biscuits. There was nowhere to order food that we could see and there were tables that looked like buffet tables around the edges with tea and coffee dispensers and more biscuits. Bizarre to say the least. So we ran off to the nearest Wetherspoons instead. The night sleeping there was disturbed by the guest next door stumbling in drunk the early morning staff moving stuff around outside and the housekeeping waking us up at half 8. All in all we didn't really sleep in the stuffy smelly loud hotel. The hotels ONLY redeeming feature? A REALLY happy fish in the reception fish tank. This place was disgusting and dirty. The worst place I've ever stayed in. There are people on here going on about how its ONLY 30-40 for the room what are we to expect? We stayed in a lovely place just a night before which costed less and it was like the bloody Hilton compared. I couldn't even have a nice shower here as too long in the shower and it overflowed not that I'd want to spend a moment longer than I had to in the cesspool. NEVER again.,James R
UR121489405,2011-7-December,a warning for every innocent traveller STAY AWAY FROM QUEENS! this place does not deserve the name of being a hotel:dirtynoisyunfriendly staffno breakfast (at least if you want to eat prison food) only the girls at the desk were friendly but fortunately for them they do not have to stay in this place with a dirty toiletdirty roombad bedtv set out of orderdirty hallways no friendly welcomeetcetc...,peter m
UR116383896,2011-7-August,I don't normally write reviews even if I have a bad experience but I feel I have to warn people about how awful this place is. In desperate need of a refurb. Staff not friendly at all. Room was not clean stains on the walls radiator hanging off plug socket not fixed to wall properly damaged tiles shower looked dirty so didn't use room was like a sauna couldn't sleep at all. Also the breakfast included was either a slice of cold toast or cereal and tea from a machine which tasted like dish washer water. Do not stay no matter how desperate you are.,Mitchyboy01
UR115075592,2011-6-July,we went on a school trip to London and stayed with 30 persons in this hotel for 2 nights. Because the first room we got didn't exist we got upgrated to a suite. even this one was dirty!! but compared to my classmate's rooms ours seemed to be ok... there were bloodstains on the matrass on the sheets and even on the walls and the bathroom was so dirty! there were holes in the walls and in the windows in the hallway and there was even a window missing in one of the rooms it fell out!! it was really terrible! when we got back on the second day our rooms were overbooked. they tooked out all of our bagage and gave the room to other people. Reason: they thought we wouldn't came back because it was already 11 pm...,DjBizMonkey
UR121435441,2011-5-December,I have never stayed in a hole like this in my life! I will not bore you with the details but everything about this place is bad It is like the seventh level of hell in Dante's Inferno. Do not be tempted by the low price get a tent instead. It is a filthy stinking malevolent hole of a place and anyone contemplating staying here would be ten times better served by staying in a tent on the back of a camel! No! Don't do it! Horrible place horrible staff horrible rooms full of bunk beds. The food is not bad when it's not sneezed on (I kid you not) No! No! No! By the way if you book through Supabreak they will sympathise with you until it comes to getting your money back for such crap service they have hundreds of complaints about this place but still continue to list it.,Paddy0191
UR117648791,2011-4-September,Hotel should be condemended  along with the staff WORST hotel in this country. Don't know why it's not been shut down. It's an embarresment to Britian; God knows what all these tourists coming to London think when they end up staying there!!!!!!!!!!,MattR0berts
UR110721923,2011-31-May,Worst hotel that I have ever stayed in. My wife and I choose to stay in this hotel as a last resort. We needed a last minute hotel due to last minute change of plans. First we had checked in at 2am after a very long day of traveling. We were given a room in the basement that didn't look like it had been cleaned in awhile. There were (what looked to be) pubic hairs on the side bed table open packets of used shampoo in the shower holes in the walls and not vacuumed. Oh yes there were large boogers smeared on one wall. My wife and I were very tired so decided to deal with it for the night and change rooms in the morning. When morning came around we noticed there was no light coming from the window. Once opening the doors to the "window" we realized it wasn't really a window but a white wall. This is when we realized that we were actually in the basement. On our way out we told the staff about the dirty room and I overheard the front desk radio the cleaning service informing them to clean our room. Hours later we arrived to our hotel and realized that the room was in the same condition. I returned to the front desk and spoke with the "night manager." He said the cleaning staff had already left for the night. So I asked for another room which he replied they were all booked and could not give us another room. My wife and I tried to go to sleep for our last night in the Hell Hole when we were awaken by a stampede of wilder-beast (aka: 200 teenagers from Germany). The walls are very thin and our room was located under stairs. We returned to the front desk and talked to the "night manager" who informed us of the number for German teenagers who recently arrived and were causing a lot of grief for other hotel guests. At midnight I had enough of the hotel service staff who were not doing their jobs. I ended up loosing my temper among a group of teenagers running around the halls which finally awoke the German student's chaperone. In the morning we wanted to speak with a manager but she would not be in until later. We were given an email address to forward our complaint. We couldn't have left this place earlier or happier. In conclusion I always check TripAdvisor before booking a hotel and read other's reviews. The one time I didn't my family and I ended up in a roach motel. Stay elsewhere. The staff is rude they speak English until you have a complaint and the rooms are dirty.,btwkesw
UR119897283,2011-30-October,Booked a double room and they gave us a small double room with a four foot bed. The room was at the end of the building and took ages to get there. There was no hot water when reported to reception they suggested to take a shower with the hot water from the kettle as the maintenance staff was not available. No help offered to take our luggage to the room. I left the car in the Hotel car park for 2 days and I found it scratched thanks god is not my car but hired from Europcar and fully covered. When we complained to our friends about this place they have offered us to stay at their place but we could not do so as we had to pay this awfull room in full as we checked in. They would not keep our room otherway or refund any nights after payment. I wouldn't stay here again and do not reccomend to anybody.,PORTOSCUSO
UR121236173,2011-30-November,We stayed her on Monday 14th Nov 2011. What a [...] hole. Damp is an understatement. The staff didn't want to or couldn't speak english. We didn't dare stay for breakfast and checked out and into another hotel for Tue night. The bed was a 4ft 6 mattress on a 3ft 6 frame and my partner rolled out of it in the night. We were down in the basement with no clear tv signal. The bar was poor and the beer was off. Please pay that little more and give this dump a wide berth...I can only warn you but read the other reviews...they mainly say the same as me. The only plus side is the location but there are other hotels in this area.,SooPoo67
UR94972488,2011-30-January,1 out of 5 is too much for this "Hotel". We booked this hotel as a stay over after doing some backpacking in eastern Europe before continuing our journey home.. When we arrived we were greeted promptly and given our room (740) quickly. After that everything went from bad to worse. The room was adjacent to the service yard with shouting and fork lift engine very loud (2300 hours). The TV did not work and the shower was filthy. Almost the entire shower curtain was covered in mould. The plug sockets were cracked. ( while in Europe I stayed in cleaner 5 hostels). We called reception and told them of the problems and requested a room change. We were told nothing could be done until next day and that refunds are not given. After still getting kept awake as the window didn't close either. We called reception and asked again telling of the health and safety implications of room and our dissatisfaction with noise and was told that someone would come down. What I believe to be the security guard came down to look at room said he would tell staff to stop working so we could get some sleep. When pointing out the mould was met with the answer "it's just a bit of mould. That sometimes happens. Won't do no harm". After still not being dissatisfied with this dirty noisy room we started taking pictures on digital camera so staff could see. Five minutes later we received a call from reception asking us go come up and look at another room "the big room". This room was in centre of hotel and was quiet so we took it. Bathroom was slightly cleaner but had stains on Walls and curtains. I have photos of this place which I can send you. I would not stay at this hotel ever again. Staff rude and unwilling to help. Place is filthy and unhygienic. I have stayed in better hostels throughout EuropeBosnia and Serbia than this hotel. This hotel really needs investigating and shut down. I booked through a third party agent and was able to eventually get a refund from the head office (Euro Hotels Group I'll give their other hotels a miss if this one is anything to go by),Paulmedin
UR121359332,2011-3-December,Stayed with our daughter for one night and chose this hotel for its closeness to crystal palace would rather have travelled to the end of the earth. Dont take any notice of the pictures as the room we had was dark dingy and in need of updating. There was a bunk bed that looked like it had been picked out of a skip. The continental breakfast consisted of raw toast and cornflakes. We are not fussy people and this is the first time that we have written a review but felt we have to warn people to go elsewhere.,lisa b
UR116213131,2011-3-August,We booked this hotel without reading the reviews - BIG mistake.. The hotel is outdated and needs an emergency makeover internally and a social skills course for the staff. On arriving at the hotel we were given a room which to find seemed like an episode of the cryptum factor! The room was in the basement with a shower that a homeless person would think twice about using and general decor that was depressing. We had to tune the TV in and there was a fire exit door outside our room that wasn't locked and could be opened from the inside and outside. When we challenged the reception staff they told me that i was lying and there was no way that the door could be opened from the outside trust me a trained monkey could open that door and on that point would make a better fist of the role on reception than the sarcastic and surly middle aged Asian gentleman i spoke to who in my opinion is a disgrace and should be fired. I was not alone in complaining in fact in the 10 minutes i waited at reception there were 4 other guest that came up and complained about a wide range of issues and some refused to stay and left. In hindsight we should of done the same. The beds were dirty and i think staying at a youth hostel would of been a better choice! There was loud music played until 2am so not much sleep was had. What i would say is that even though i have stayed in 5 star hotels before i did not expect this to be a 5 star in fact i had prepared myself for a 3 star hotel. In my opinion this hotel if inspected would struggle to achieve above one star. I'm not the type of person to review anything i buy but i feel so strongly about this hotel i had to write my feelings down hopefully to persuade people like me who though 'well it's cheap i can put up with anything for one night!' not to stay here. The guests are mainly tourists and that is the worst thing this hotel is unfortunately an ambassador for the UK and i'm ashamed that people visiting the UK stay here what impression is that giving to them of us in the UK. To the management of the hotel and the general manager who i was told to see the next morning and the only person who could deal with the complaints. All i can say to you is you must be very busy dealing with complaints and either you your line manager or the owners of this establishment need to wake up and see that the 'hotel' you 'run' is a disgrace and i would be shocked if this is not closed down when inspected next. Hope this helps.,shaunsmitht
UR110381860,2011-29-May,Introduction: This hotel is that god awful I sat on my bub bed infested bed and wrote a song about how awful it was. On a much more personal note the in dependant owner / owners of Euro hotels should be ashamed for even attempting to sell these awful rooms to hard working people. STAY AWAY!!!!! RUN AWAY!!!!!! AND AVOID THE AWFUL HOTEL MANAGER AND NASTY NIGERIAN SECURITY GUARD WHO SWEARS AT GUESTS!!!!! The Song..... This is dedicated to all the customers who walked out after paying for awful treatment bad service and bite marks from the bed bugs..... Theres spunk stains on the bed sheets. Theres no hinges on the door. The staff used to be friendly but it don't happen anymore. Theres jam rags in the bin the lecki sockets off the wall. Welcome home to the queens hotel... Theres no rail in the wardrobe. Theres bed bugs everywhere. The reception managers appalling. So you'd better be aware Much more of this we'll crack up you will never understand Till you stay at the queens hotel. With prostitutes on meet and greet The bar staff half pissed Trip adviser did warn us but we rally couldn't resist. You have better have all your jabs and try not to dis-pare When you stay at the queens hotel. The kettles full of lime scale The paints peeling off the walls The staff are argumentative they really couldn't care The shower tray is minging the toilets leeked across the floor Welcome home to the queens hotel!!!!!!!!!!!!!!!!!!!!!!!,bennyboy1976
UR118662204,2011-27-September,Booked through OTEL.COM. Having already stayed previously numerous times over the past few years and never encountered anything that wasn't resolved before didn't expect any problems. Unfortunately the room that we were allocated on this occasion was totally unacceptable. I complained about this room after the first night. Instead of a twin it was a room with two sets of bunk beds. One set seperated as twins. The built up set was so old that the frames were very rusty. There was on one electric socket in the room which meant you had to unplug the television to make a cup of tea. The television set was very old and only had a set top aerial which provided a very poor picture which became intolerable to watch. The room was dirty and this standard of cleanliness is disgusting when you have paid 59 this is not anything close to value for money. The shower head continually fell off when you tried to adjust it to enable the water to wash your body and had to be removed from the fitting as it was installed at such a low height you had almost kneel down to get under the head. The staff advised there were no other rooms they could move us to and my colleague and myself had to endure these conditions for the whole 3 nights stay. I complained to my office following the first nights stay explaining that reception advised us they had no other rooms to move us to and they contacted the Euro Group immediately who advised they needed to request on online refund form from the Group Manager this never arrived and following a reply to our first email requesting this on the 26.07.11 (the morning after the first nights stay) from the Group Manager advising he would look into it there was no further response. My office contacted him again on the 15.08.11 requesting the online refund form again but no form or reply was recieved until the 06.09.11. Unfortunately it was not the response hoped for. The hotel staff lied and said they had'nt received any complaint they then contradicted themselves by saying they had moved us to another room this was also not true as the night we moved to another room was for a seperate booking for an additional 4th (due to work commitments) night via Laterooms.com and not connected at all to the first booking. My office has been advised they will offer a 20% discount off the next stay. Assistance was also sought from OTEL.COM as they were the agent used to book through. This agent has also not been helpful. They are taking the information advising the matter has been resolved from the Group Manager despite my office advising it has not been in a satisfactory manner. Following their lies which then become clear following their own contradiction of the facts I will "NOT" be staying at this hotel ever again. DON'T STAY you can find 100% much better rooms for 59 per night infact I have stayed at better hotels with much cleaner and higher standards for much less than this.,Kevin D
UR110146893,2011-27-May,Due to Chelsea flower show all reasonable hotels were full on May 25th. Found Euro Hotel in Clapham for 69 pounds thru booking.com. When arrived to the place at 6 pm on the day of my stay they said "we don't have it" when I presented my confirmed reservation. The receptionist made arrangements called a cab and transferred me to Queens. They refunded the cab charged the balance (52 quid) for the room. The door to the room was not closed - it turned out it had to be slammed to close (later that night a neighbouring group of some Scandinavian youngsters had been testing the idea till 3 am and then again from 6 am). I lost more than an hour for transfer had to take a cab to O2 arriving 20 minutes late for the show which was the sole purpose of my flight to London. I'm giving the whole story as it seems that that "no booking/transfer to a better hotel" story has happened to other people too. The hotel itself is 10-15 minutes of brisk walk from Crystal Palace overground station. It's shabby interior and an unpleasant room made me want to get out there as soon as possible.. In essence I got what I paid for given the availability of hotel rooms in London at that time but the real value of my room was closer to 20 pounds. I will never consider staying there again nor in any other "Euro hotel".,Artur9X
UR101751927,2011-27-March,booked through laterooms what a shock Ladies working the door area littrullay no one spoke much english the bed were dirty the hole hotel stank i cannot find any words to discribe just how bad it is. i did not want to bath or shower as it just looked so bad. food dont go there bad Should be shut down all i can say is the good reports must have been done by hotel staff or friends really,1966dave
UR114810243,2011-27-June,We booked a standard double room however when we arrived at the hotel we were advised our room was a 'twin' room and there were no doubles available (also tried to charge us having paid in advance). The room had 2 bunk beds and one single bed and was generally disgusting so we went back to reception and asked to be moved the only other room they had was similar 1 bunk bed and 2 single beds the room was down in the basement and it was horrible it was a dorm room basically worse than the average hostel dorm. I would have been upset had I have paid 20 but we actually paid 84 I'm actually embarrassed to admit. Easily the worst hotel I've stayed in please avoid.,mjtp88
UR119754029,2011-26-October,I booked this hotel as being half term and quite late notice there wasn't a lot of choice. have to say on 1st look it was not too bad we got there really early as wanted to make the most of a day in London the receptionist was quite helpful not a problem to park all day and a 15 min walk to the station after being given helpful directions by the receptionist. Got back quite late went to the room and realized why it is described as a 'budget' hotel. 2 single beds and bunk beds in our 'family' room( glad we not got a cat cos you couldn't swing it!) bathroom was functional- if by that you did not want a bath because there were no plugs in sink or bath! only 2 plug sockets had to make choices- watch tv and have a coffee  or charge my phone- you cant do both at the same time!lucky we were all tired from long day in London so slept fine but don't expect a 'continental' breakfast bit of toast and cornflakes I kid you not- that was all that was on offer. Ok for 44 I do not expect much but with travel lodges etc competing  I would only go here again if there was no other hotel within a 100 mile radiusactuallyI would rather just drive home!,judith h
UR105661898,2011-26-April,What can I say? It is really the most disgusting filthy nasty pig sty I have ever had the misfortune to visit. There were green glutinuous nose pickings stuck on the wall near the bed of my daughter pee stains on the matress and God only knows what else!!! When we complained we were treated like dirt by the rude ignorant poorly trained "staff"! I wouldn't send my worst enemy to stay in that place! Have you seen One Foot in the Grave when they think they are in a Portuguese prison? It's worse! AVOID AT ALL COSTS!!!!,Mad_and_Marcus
UR119655418,2011-24-October,This hotel is just as bad as everyone says. However what makes me angry is the idiots complaining about its location. They are just PLAIN WRONG. 1. People complaining that it's not on the tube network - why not spend three seconds looking at a tube map before booking to find this out? 2. It is on the East London Line and mainline train routes. You can be in Victoria London Bridge or Canary Wharf in 25 minutes. You do NOT have to go to Brixton on a bus to get anywhere. That's just totally wrong. 3. People complaining about the cost of a cab into the centre... have you BEEN to a capital city before? What kind of idiot gets a cab 8 miles into the centre of a capital city and is then surprised when it is expensive? NOBODY gets cabs into town unless it's an emergency. So in conclusion the hotel is awful but Crystal Palace is great. Ignore the idiots.,john b
UR115727131,2011-24-July,I really cannot believe how awful this nasty place was. We are a family of 6. We have 4 children so had to book 2 rooms obviously we wanted to be close to each other. We could not have any further away from each other. 1 room was on the first floor and the other was on to other side of the building in the basement. There were onions stuck to the windows!!! Wires hanging from a plug socket behind the bed!!! A horrible stench in the room!!! No bedding only quit's which were ripped!!! Dirty black gunk came up from the plug hole in the sink!!! No plug!!! That was the ground floor room. The basement room had 4 'single' beds.. well a set of metal bunk beds and a metal bunk bed split in half for the single beds!!!! The most filthiest room I have ever seen!!! Refused to stay for even one night so was moved from that room to another almost the same on the first floor. As it was 11pm we had no choice but to put up and shut up until morning and then refused to stay longer as morning broke and demanded our money back for the 2 night and stayed elsewhere. In a word DISGUSTING!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,186337Sharon
UR94227246,2011-24-January,I was down from manchester visiting my father in hospital and as this was the nearest hotel we could find so we booked it. When we got to our room it was disgusting. It wasnt clean and didnt look like any of the pictures on the website. Wish i had looked on trip advisor before hand! When we went to reception to complain there was another couple already complaining. They had been moved once and got moved to a room full of spiders. We was offered another room but i was too disgusted to even go back in the room. We checked out and found somewhere else to stay. They even had the nerve to deny us a refund even after only being in the room for about 10 minutes!! I would advise everyone to give this hotel a miss!!,ManchesterRose98
UR118435967,2011-22-September,My partner and I needed someone where to stay for the night near London. I walked in and asked if there was any room available after looking me up and down the receptionist looked on his computer and told me that the only room available was the suite "very good" room at 120. Supposedly the high rate was due to the fact that they were very busy Remember this is a 'hotel' that advertises double rooms from 49.99. Anyway it was late and we needed somewhere to stay so I said I will take the room after checking it. The receptionist then asked me to bring my partner into the room to so that we could check it together. I replied by saying that I can check the room myself my partner trusts my judgement. The receptionist then gets on his walky talky and calls for another member of staff who proceeds to tell me that he will not show me the room unless I 'show' him my partner. I asked him what this was all about. He then proceeded to tell me that when girls book rooms then invite men into the rooms there is trouble and then the police have to be called. Of course I was not only offended by this (being a 31-year-old professional women) but absolutely astonished that a hotel that is meant to be provided a service felt that it was acceptable to act this way. I went back to the car and told my partner the situation and advised him that I did not want to stay at this hotel because I did not like their attitude or what they were implying but because he was so tired he said we should go and atleast look at the room. We went back into the hotel and the member of staff took one look at my partner and said if that he does not want any trouble or the police to be called. There was absoulutely no reason for this. My partner asked him what he was implying and the member of staff told him the same story that he told me. I was ready to walk out but my partner insisted on staying because he had worked a double shift (if he wasn't so tired the situation probably would have escalated and the police probably would have been called). Needless to say that we checked -in but checked out at the crack of dawn. Unfortunately due to the terrible experience with customer service the quality of the rooms was not an issue. This is a basic budget hotel with rooms that should cost no more than 40.00 a night. It's a cheap hotel. It looks quite nice from the outside and the reception is quite pleasant there's an ok bar/lobby area but this really is a place where you stay if you are completely desperate. There supposedly best room in the hotel 'the suite' was old dull and smelly although it was large. There's ample parking. But first impressions last and I shall never forget this experience. They should not be allowed to stay open and I agree with someone else's review that this place should be shut down. No doubt we shall never be staying here again no matter how desparate we are - I'd rather sleep in the car (in fact I'd rather sleep rough) and I would not have stayed here unless if I was on my own.,Halfwaytr33
UR119574623,2011-22-October,Did not like this hotel at all. The first room we had was filthy so we changed rooms and the next wasn't much better. There was no variety for breakfast just cornflakes and toast.,Stormfanandy
