review_id,date,content,author
UR97372575,2011-20-February,Our mediocre experience started right when checking in. Basically they gave us a room with two single beds instead of the king-size we booked. The only explanation they gave was that the hotel was full and that they run out of king-size bed rooms. In other words they gave our room to someone else. So we get to our rooms expecting to get something at least similar to what we saw in the website and so happened that the hotel is undergoing renovations and not all the rooms were fixed. The room we got was worse than what you would get at a cheap motel: Dirty and humid carpets  strong mildew smell old furniture no safe box ornamental phone (didnt even work) the so called "lagoon view" was actually a view to a piece of lagoon across the street through a very dirty window. Sleep quality was awful. The sheets were humid to the point of being sticky. The noises coming from the street (honks and loud car stereo) made it impossible to sleep unless you used earplugs. Bottom line: - Poor overall cleanliness. Hallways and room smell to mildew. - Noisy if you get a room with "lagoon view" - No breakfast - The hotel has a good location and friendly staff however I do not recommend this hotel.,DatHalifax
UR119484873,2011-19-October,Hotel is heavily infested with roaches. complained 3 times to staff with no response. Roaches were crawling across the old mattresses and on the walls. My feet were sticking to the moldy rugs.,Chango A
UR116946484,2011-19-August,This is an old hotel ... Therefore on would not expect perfection. I think for about half of the 87 dollar price one could not complain too much but at the "special" price of 87 dollars in my opinion I'd stay away. I got the phone number and tried to book direct but no one woulod answer the phone so I did book thru an online booking entity. When I mentioned this to the hotel clerk her response was ... "Yeah ... the phones don't work good" ... Ho Hum ..... There are some smaller hotels in the area that aren't bad but most are not found via a booking entity. If you are on a tight budget you might suffer through this place .... Keep in mind that I AM being critical because I did not enjoy my stay here but you have to make up your own mind. I've listed what in my opinion are the good and the not so good below. Keeping in mind that this is only my opinion...! I do recommend Puerto Rico but not this hotel. Here's a list of things that were good: 1. Air conditioner worked very well. 2. Lobby and restaurant looked very nice 3. Bed linens appeared to be clean Here's a list of things that were not so good: 1. Phone problems 2. Two different types of bugs in the room 3. Terrible TV reception maybe 2 or 3 viewable stations 4. TV remote did not work 5. Hair in the shower 6. Old old old furnishings 7. Room doors scuffed and scarred 8. No safety chain on the door 9. Light shades just "Hanging" on the lamps not attached 10. Drink machines did not work 11. No ice bucket in the room. 12. Lackluster attitude by font dest personnel,DeepDewDew
UR93645565,2011-18-January,About 15years ago I stayed at the Hotel San Juan at it was an absolute pleasure. I recently stayed at this hotel as a family vacation and they managed to ruin the vacation for me and my family. It started when I did check-in at 4pm and did not give me a room until 6:30pm when I complained a woman named Mara (manager) gave me a lot of attitude and was really rude. I had also asked for a room that was not on top of their dance club becuase I have a baby and they put right on top of the dance club. When I got to the room I was really really disappointed the bathrooms full of mold phone did not work bathroom door was broken security box was broken rooms dirty hallways smelled of mildew..... I called the front desk for them to repair the security box and the phone and they gave me attitude about it and sent someone an hour later.... A pipe broke on the third floor and it flooded the second first and the lobby... They only had one waiter in the pool are so if you ordered chicken tenders they would get to you a long time after.... It was a disaster!!!! A motel 8 would have been better. The funny thing is that the intercontinental hotel is down the road and the rooms are cheaper and better. That is what we ended up doing.,MAAM03
UR121843994,2011-18-December,I was staying in room 601 which was very dirty old sheets were stained. Carpet was horrible bath tub was broken and rusty; and wait....BED BUGS...!!!! I talked to the staff at the front desk and changed to room 711 which was worst and even more BED BUGS. Don't be fooled by lobby online pictures it's truly nasty dirty and please do not stay here.....,Crustinag
UR104081962,2011-14-April,Personal items and computer(ipad) got stolen. Manager lack of proffessionalism(Jorge [--]) poor services and cooperation with me and the police. He told me that he questioned all maids and checked all maid's lockers for the items stolen.(As if the maids were going to accept that they stole the items or if they were going to keep them in the building). Not follow up with the investigation at all. Had to call him over 10 times for info and reimbursment. (told me he had to clean his desk before start working in order to help me to find my stuff) There are not cameras in the floors no security during the day. Worst experience ever as a traveler military and as a pilot.,pr_islander7
UR99903714,2011-12-March,I stayed at this place for 6 nights (March 2nd through March 8th). I read a lot of reviews so I thought I knew what I was going to get but I was wrong! I was expecting a 2.5 to 3 star hotel for a really great price but it was more like an overpriced .5 to 1 star motel. The place is a real dump. It ruined my vacation. I didn't spend much time in the room but after a day of sightseeing or being at the beach I dreaded heading back to the rooms. The staff was extremely rude especially the manager named Jessica. The rooms were disgusting. They say they are renovating but I didn't see any work being done. It looks like they gave the lobby a cheap makeover (I say cheap because it looks like it is already falling apart) but the rooms haven't been touched. The elevators were old and shook the whole time going up or down. The carpet was stained and smelled like mold was growing under it. When we first walked in our room on the 9th floor it looked like all they did was make the bed. There was still garbage in the drawers and it was definitely not vacuumed. The TV was old and we only got reception for 4 or 5 channels. CNN HLN & TNT were the only channels we could watch. They didn't even have ABC CBS NBC or FOX (I really wanted to watch American Idol!). They still use metal keys instead of card keys which you have to leave with the front desk if you want your room cleaned. We did this but all they did was make the bed. The sheets werent changed and they floor still wasnt vacuumed. Also if you lost the key they were going to charge you $75. The room had two medium sized windows that faced the beach but they were very old and didn't stay open. If we wanted to smell fresh air we had to hold them open which was difficult because they were very heavy. The day after we checked in Jessica and two other hotel employees came banging on our door asking to come in to smell our room because they suspected that we were smoking in the room. I told her this was ridiculous because neither of us smoke! She gave me a dirty look as if I was lying to her and threatened to charge me $250. Meanwhile almost everyday we smelled smoke in the hall which was definitely not coming from our room. The day we were checking out I realized I didn't have cash for the taxi to take us to the Airport ($20 from the hotel) so I asked the doorman to watch our bags while we ran to the store 3 blocks away to use the ATM. When we returned our bags were missing. We tried to ask him where our bags were but he brushed us off and said wait. I knew something wasn't right because I couldn't see my bags anywhere. I had to go to the front desk to have them ask him where our bags were. The doorman had put our bags in someone else's taxi. I freaked out because I thought our bags were gone for good. Thankfully there was taxi driver hanging out outside the hotel who happened to know the driver who had our bags. He called him up on his cell and had him meet us at the airport to give us back our bags. We barely made our flight home. This place was a nightmare. While we were staying there we decided to check out some of the other hotels in the area to compare to what we were staying in. The difference was night & day. If you can spend just a little bit more I would stay at the Holiday Inn Express. It looked clean the staff was friendly and it was just a short walk to the beach. If you need to stay in the same price range as the San Juan Beach Hotel or want to be closer to the beach stay at the Sandy Beach Hotel or the Atlantic Beach Hotel. Both of those are cleaner and in a better location. They are right on the beach in a part where you can actually swim. I just wish someone else had told me this before I booked my vacation.,moyteali
UR103549112,2011-10-April,We stayed here for a nite before a cruise in February 2007 we had reserved an oceanfront room when we got there we were told that one was not available. $10 made one suddenly open up- but it was horrible. damp room stained sheets moldy lampshades - missing lightbulbs. shower and bathroom was dirty soap had been used. we were told that the hotel was being remodeled and refurnished one floor at a time but reading these recent reviews i guess nothing has changed. i'm amazed that they could stay in business.,rotarymike
UR63454120,2010-6-May,Well...I thought I the reviews were poisoned pen heavy handed spoiled brat comments. We checked out May 2 2010 and will just forfeit our second trip we have prepaid for November 2010. We found such a great price that we booked and prepaid for two extended weekend stays. Don't stay at this hotel unless you find a rate of $15.00 per night or less (after taxes). A homeless person would think this hotel is just OK. I have figured out what is happening here. Someone got a great lease deal on this building and is doing as little to operate as possible and using this "hotel" as a cash cow. Dirty moldy smelly yucky. The pool area is saturated with cigarette butts. As you walk up to the main entrance trash greets you. If you are wondering why this hotel costs over $100.00 less than those on either side it's because this place is really bad...not tolerable. This is the first time I have written a review...I feel obliged to warn other travelers. You don't travel to San Juan to stay in a flop house do you?? OMG!!!!!!!!!!!!!!!,Kennn
UR57876973,2010-6-March,This Hotel should honestly be shut down. I often travel to Puerto Rico aprox 4-6 x's a year. I stayed at this hotel last year for the first time. I was already under the impression that the hotel was undergoing renovations this has been the excuse for the past three years. Our room was ok not the best but also not the worst. for the price and location i decided to stay here again this year. I must begin by saying that I made my reservations 3 Months prior to my arrival date. I confirmed my reservations twice. We arrived in san juan on the night of Feb 18th at 10pm. Once we got to the hotel they were oversold and had no rooms the staff was the most unprofessional useless unfriendly and all of the above team i have ever came accross in my life. After exactly 2 hours they finally gave us a key to a room at midnight. We get into our room and what a disgust!. Mold coming through the ceiling paint no towels stained floors old moldy carpeting exposed wires rust covered lamp shades and ceiling edges no room service poorly ventelated foul smell and best of all blood stained sheet and the different shades of grey towels which once were white. YES blood stained sheets the pictures are below as proof of what a disgusting place to stay at. This room was obviously not up to parr to accomodate any guest it was an insult to the mear delicassy of my nature. after discovering the blood stained sheets i demanded a full refund and to be immidiately checked out. The staff even thretened to call the police on me because i was so upset this too was funny as my father is a high powered judge in Puerto Rico. After exhausting all resouces they were forced to return our money and check us out of the hotel. I was literally in this hotel for a total of 12 hours and i witnessed 5 other people/groups cheching out and demanding refunds as well because of similar situations. This is not a good reputation this hotel is trailing behind. The trick here is that they have only one floor which is updated and it is the 10th floor so if you do stay here make sure that you are accomodated on the 10th floor. this hotel is a disguise when you arrive  the lobby looks amazing as well as the pool the bar and the entrance thats about it. once u get in the elevator ang go up it all changes. I will never stay here again or even reconsider it because of the poor staff and of course terrible experience this hotel has too many competitors that are much finer around them so why settle for less.,jsal83
UR59685378,2010-27-March,I read a lot of the reviews before staying here. I thought maybe some were being too critical. I have stayed in some inexpensive motels before and have never been as dissatisfied as I was with this one. We had to remind the front desk every day to get enough towels. One day we even ran out of toilet paper and had to wait hours to get it. The bathroom was moldy and dirty the air conditioner was loud and would not keep the room at an even temp. The beds were the worst I've ever slept on and my pillow was even moldy. You can't use the beach at the motel and the lagoon view is of a parking lot. Do yourself a favor and stay somewhere else.,gasman848
UR59525502,2010-25-March,After travelling extensively throughout the US this hotel has to take first place as the worst of the worst. Dirty moldy dark and dank rooms. Slow and unresponsive staff. Cannot believe they are open for booking. Someone involved here does not have a conscience. San Juan should be ashamed that this hotel is included in their offerings as anything but a flea bag hotel.,renownedauthor
UR62025790,2010-20-April,It does not really have a beach for starters. The dumpster that holds the garbage is right at the Entrance of the Lobby.The staff that we met in the lobby were not very friendly. The staircase is roped off not to be used. The elevator is not even with the floors when you stop.The rooms are not clean and the bathrooms are a disgrace. We checked in and out within 15 minutes luckily we were able to get a room down the street. The only thing this place has going for it is the location.,lonny_10
UR53865801,2010-19-January,Booked with Expedia desk clerk took confirmation info then hotel double billed after I left. Expedia trying to help their accountant said they would fix it. It has almost been a month and still not resolved. Next call is to BBB and police. No wash rags still under construction loud gay parties at the bar never warned about that one. Absolute misery would not have my enemy stay there.,FlyingBard
UR64547650,2010-18-May,I don't have photos like some of the other reviewers but this place was crappy. My room smelled like mildew as did the hallway and elevator. The wifi frequently didn't work. The website makes this look like a pretty nice hotel and I will say that the staff were nice and the bar looked nice but the rest of it was awful. The location wasn't bad but there are plenty of places in San Juan that are well located. I will stay somewhere else next time.,daddyogrande
UR56381048,2010-18-February,Got a pretty good deal on this room in Condado area of San Juan. Pretty good location. They are in the midst of construction. Lobby looked pretty nice though in a stark boutique hotel kinda way. But vibe was very quiet. You have to walk through lounge to access back of hotel which was strange. Back has pool overlooking the beach & a deck with several chaise lounges. Beach area is tiny & you cannot swim on this area of beach as waves are dangerous ... a drawback. Rooms are very large but had not been redone yet. Although it looks like furniture is new. When we got to room late at night we had not hot water and we realized bed had NO BLANKET on it or anywhere in the room. Just a thin sheet flat sheet on both top & bottom. No mattress pad either. We called for blanket but waited a long time. We finally canceled order as we needed to sleep & did not someone knocking on door late at night. They told us hot water was broken & would not be fixed for another 15 hours. They did not alert us to this fact upon check in. Upon check out they did agree to refund us $20. Hotel seemed very understaffed.,NYadventuregirl
UR64408373,2010-17-May,This hotel is a health hazard. From the quality of the lifts to the state of the bedrooms this hotel is to be avoided at all costs. It is safer to sleep in the building site on the other side of the road that gives this hotel its so called Lagoon View option. The details say the hotel was renovated in 2009. This is not true only the downstairs areas have been done. DO NOT BE CONNED BY THE GLITZY WEBSITE OR THE POOL AREA! (Not one of the chairs or recliners around the pool were complete and servicable). On arrival one is pleasantly surprised at the refit but as soon as the lift doors open on the accommodation floor you immediately know you have made a big mistake. The coridors are dark and grubby and the fittings date back tonthe 50s. On entering my room none of the lights worked so I had to wait for several bulbs and plugs to be replaced. The room was dark damp and electrical fittings would be condemned under UK standards. I booked a Lagoon View .... sounds nice?? The lagoon is a stretch of water the other side of the busy main road and can only be seen as there is a building site/ car park on the oposite side of the road. This should have been described as MainRoad and Skip View!! Then I saw the bathroom... There was black mould on the shower curtains the bath was dirty and the taps were a health hazard. The bathroom ceiling was even worse dripping with black spores and mould. Musty smells were from both bathroom and bedroom. Could it get worse???? Yes it could... Below is a nightclub/bar and taxis collecting and dropping people off using their horns thoughout the night was only drowned by the ancient air conditioning. Did this spoil my night's sleep??? No it couldn't as none of the bolts were fitted to the bed frame so the bed collapsed one side during the night anyway! The promised Breakfast before 10.30 had ran out of juice coffee and any food by 10.05 though once the other problems were brought to the attention of the hopeless manager he promised to get me some breakfast.. This was later changed to $4.99 so I could go down the street in the heavy rain for a Breakfast at Subway. Neither materialised so I went without.... thankful for a bottle of water I had left from my long flight the day before. Surely this couldn't get worse??? Yes it could!!! I checked out the hotel at 11am and headed to my Cruise on Royal Caribbean Adventure of the Seas -- That afternoon my neck and chest broke out into a fungal rash that spoilt the rest of my 2 week holiday sailing the Atlantic to Barcelona and then home to London. I still have patches on my chest that now won't tan over and I need to see a skin specialist. Would I recommend this hotel to a friend...?? Not even to my worse enemy as he could easily sue me for negligence or malice. Avoid -- Avoid -- Avoid. ps... I left the Hotel Manager a list of my complaints and he promised to email me an explanation and an offer... however now over 2 weeks later there has been no such response!,jaygee1243
UR58802270,2010-17-March,The hotel is dingy with stained carpeting peeling paint on walls in several rooms. Several members of my family stayed at this hotel one room had what looked like black mold on the carpet and water runnng down the sides of the walls. No pictures on the wall and only one light in the room . When two of our family awoke the next day we had what appeared to be several red mosquito looking bites on our legs. Peeling paint was present in three of the four rooms we occupied. Two showers did not work. The view is beautiful outside but what you have to look at inside is not a fair exchange for the view. Hotel service is very slow. Don't stay here! Not worth saving a few dollars.,Joyfulheart08
UR71284435,2010-17-July,This hotel was very uncomfortable I saw ROACHES all over the place. They were in the restroom inside the alarm clock on the ice machine and by the food. If you have a car you can only valet park. The staff is nice but the conditions of the hotel was not good at all.,letyserrano
UR61720092,2010-17-April,I am a local and had some issues with the hotel management and cant figure anybody staying here. I feel sorry for the people who do.,Ricklat
UR57447144,2010-1-March,AVOID THIS HOTEL! This sorry excuse for a hotel is laughable at best and criminal at the very worst. The front desk agents informed me that my reservation made weeks in advance had been "lost" when I arrived. They then proceeded to give both me and Hotwire.com staff the run around for over an hour claiming that they had no available rooms. The male front desk attendant then said to the female attendant in Spanish (as if no one can understand Spanish) that when they receive discounted bookings via Hotwire and Orbitz they simply resell the rooms at higher prices if possible. He later hung up on the rep from Hotwire.com right in front of me. Luckily Hotwire was able to book me in a decent property down the street. The hotel's manager best described as a blue-collar "tough" stood by the front desk with a notebook listing all of the guests with Spanish surnames. When they arrived he greeted them warmly and invited them to have a nice stay and enjoy the free continental breakfast on the second floor. When English speakers arrived he pretended to see through them. If you value your money time dignity and sanity you will steer clear of this place.,PrinceKusi
UR66078297,2010-1-June,I had purchased 2 nights at this hotel on an internet site... But when we got to the hotel I had to call the site and cancel the reservation and fight for my money back beacuse this hotel was absolute HELL! I have never seen anything like this. The photos are VERY deceiving... Beware! DO NOT STAY HERE! I am normally very opne to everything and have stayed in very cheap hotels before... this was beyond anything I can possibly describe!,Cate0817
UR60061446,2010-1-April,do not stay here!! it is not worth saving a few dollars as one of the other reviews read!... my girls and i stayed here the first night we arrived to puerto rico we figured we'd stay in pr for one night prior to going on our cruise. the experience at this hotel was a terrible way to start our vacation!... the bathroom was terrible the bath tub was disgusting there was no knob to turn the shower on the hallways smelled like mold the carpet was stained and looked as if there were layers of dirt. the beds were not well made and the comforter looked as if it had not been washed. there was no bed skirt on the bed so you were able to see the box-spring and the mattress was disgusting!! you were also able to see the frame of the bed and the wheels were bending so i was afraid that with any lil' move the bed would collapse. i had read the previous reviews but i had already booked the room .. and i figured what the heck i'll give it the benefit of the doubt... sure enough my girl-friends and i were totally disgusted!!!... mold everywhere and according to the receptionist the hotel is being "remodeled". i did some research and its been awhile that this hotel is supposedly being "remodeled". seriously this hotel should be shut down!... luckily we only had to stay there one night. we slept all covered up on top of our towels on top of the comforter and still you could feel the dam wires of the mattress poking your back!... we definetly didn't want to un do the bed cause who knows what the heck would be under the comforters. check out the photos of the bathroom!... SICK!!!,Q2daEeQT
UR23363409,2009-7-January,Worst hotel in PR! New York City projects are cleaner then this hotel! It was discusting !! mildew mold damp and just nasty !! Don't bother spending your money at this place. The bar has locals hanging out who are still in High School!! it was a hoodlumm spot for the locals!!!!!,lainieah
UR36920958,2009-6-August,This hotel should be shut down until it is truly remodeled and duly inspected. There are safety hazards all over the place like dangling electrical cables all over debris and trash even in the lobby windows missing glass in area between lobby and pool expired fire extinguishers expired elevator permit moldy and smelly rooms... On top of that the service is terrible from cold coffee to food shortage and no room service. And the rates are really not that cheap! Check out rates and deals at nearby hotels (like the Caribe Hilton) and for about $25 more per day you can stay at a classy place. San Juan Beach is a total rip off!,LenaViajera
UR45832724,2009-4-October,This hotel was the worse experience of my trip to Miami. I was in vacation with my family and booked this hotel for two nights. I received several obscene phone calls from whom I found out was an employeed of this hotel. I made my complain about this at the front desk  but I was ignored. They probably did not believe me and did nothing about it. I would NEVER go back to this hotel. Never take your kids to this place.I DO NOT recommend to stay in this terrible place ever!,InconformeMexico
